feature,permutation_scope,auc_drop_mean,auc_drop_sd,top3_hit_drop_mean,top3_hit_drop_sd,top3_mrr_drop_mean,top3_mrr_drop_sd
second_up_wins,within-race,-3.565657838449088e-05,2.4503666464204268e-05,0.0,0.0,-6.548403287529592e-05,0.00011435595402769674
recent_margin_quality_best_3,within-race,-8.454831062454371e-05,6.041332690740592e-05,0.0,0.0,-9.483551874854279e-05,0.00039701709112192695
similar_distance_top3_rate,within-race,1.8709122520721433e-05,5.805384748889992e-05,0.0,0.0,-0.00017931907062339602,0.00017791705921484517
career_seconds,within-race,-0.0001389184622962336,0.00010839168874538956,-1.1102230246251566e-17,0.0006481356456521257,0.0007300996105344571,0.0002533371839112163
hidden_sectional_run_best_3_minus_race_mean,within-race,0.00015834118354909332,0.0001305651676816264,-1.6653345369377347e-17,0.0006481356456521134,0.0004793181858399498,0.0010540779514973371
similar_distance_runs,within-race,-0.0001369112243029158,6.251030565408276e-05,-2.2204460492503132e-17,0.0006481356456521257,7.364535625410395e-05,0.0006280691539649147
last3_win_percentage_rank,within-race,-3.837774409490846e-05,7.931948337623681e-05,-2.2204460492503132e-17,0.0009166022203386788,-5.180407354317129e-05,0.00012744037028893676
distance_m,race-block,-0.00016716309055895274,5.338981520551305e-05,-2.2204460492503132e-17,0.0009166022203386787,-0.00020517807474322304,9.40620961509284e-05
best_margin_quality_at_stronger_class,within-race,-9.979962981510048e-06,0.0001809582812040836,-3.3306690738754695e-17,0.0012962712913042393,0.00032523032523036345,0.0008230588722854595
condition_win_rate_smoothed,within-race,0.0007746890623658964,0.0004017666613988653,-3.8857805861880476e-17,0.0020495848730045026,0.002576671717976142,0.0007117092313896438
class_adjusted_finish_percentile_last1,within-race,-0.00024299543753100172,0.00021979922266276427,-3.8857805861880476e-17,0.0017148057342317926,0.0010024544698458205,0.0006994127640977148
recent_4_starting_price,within-race,-6.191730691196274e-06,0.0002706014423760141,-3.8857805861880476e-17,0.0019444069369563403,-0.0004073740269392001,0.000966300879808681
career_starts,within-race,0.0004406180566558504,0.00029555484619802307,-3.8857805861880476e-17,0.0019444069369563442,-0.001068333437898622,0.0006761236684611538
recent_6_total_runners,within-race,-6.010796947448771e-05,9.614421910781259e-05,-4.4408920985006264e-17,0.001296271291304233,0.0003728485685007943,0.00047349664734011083
jockey_trainer_history_wins,within-race,4.8615392631645717e-05,0.00011445447837346574,-4.9960036108132046e-17,0.0011226038684659185,1.8518518518567673e-05,0.0005255226796562825
sectional_consistency_6,within-race,0.00014981305557517643,0.00028570429093386317,-4.9960036108132046e-17,0.001944406936956336,-0.0005040792540792205,0.0010336648954266934
