member,Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
3,36,15,36-15,Leaf,,,,,-0.0062159393,73.7920609,
3,36,16,36-16,Leaf,,,,,0.00459756982,553.212891,
3,36,17,36-17,Leaf,,,,,-0.0130089968,36.9785652,
3,36,18,36-18,Leaf,,,,,-0.000364237581,92.465126,
3,36,19,36-19,Leaf,,,,,-0.00865461864,1163.14246,
3,36,20,36-20,Leaf,,,,,-0.00275822845,304.242554,
3,36,21,36-21,Leaf,,,,,0.000521844137,889.216431,
3,36,22,36-22,Leaf,,,,,-0.00389273092,1278.70068,
3,36,23,36-23,Leaf,,,,,-0.00329544838,3153.24341,
3,36,24,36-24,Leaf,,,,,-0.000340139377,6246.80518,
3,36,25,36-25,Leaf,,,,,0.000963226368,10272.9141,
3,36,26,36-26,Leaf,,,,,-0.00220549572,1722.07019,
3,36,27,36-27,Leaf,,,,,0.00463922927,2899.43115,
3,36,28,36-28,Leaf,,,,,-0.000193649685,1204.67188,
3,36,29,36-29,Leaf,,,,,0.00161258678,2422.44604,
3,36,30,36-30,Leaf,,,,,-0.00220464217,1230.39331,
3,37,0,37-0,recent_weighted_avg_margin,3.034091,37-1,37-2,37-2,67.2493515,33526.8438,
3,37,1,37-1,prize_money_rank,2.0,37-3,37-4,37-4,34.8421021,16201.2666,
3,37,2,37-2,jockey_history_top3_excess,-0.0327285826,37-5,37-6,37-5,46.7450027,17325.5762,
3,37,3,37-3,recent_3_distance_m,1750.0,37-7,37-8,37-8,14.2923965,1962.77234,
3,37,4,37-4,jockey_history_top3_excess,0.0942126065,37-9,37-10,37-9,23.4306583,14238.4951,
3,37,5,37-5,form_class_level_weighted_3,53.5999985,37-11,37-12,37-11,41.7504501,4243.6333,
3,37,6,37-6,recent_5_weight_kg,57.0,37-13,37-14,37-13,32.6879234,13081.9424,
3,37,7,37-7,recent_finish_percentile_weighted_6_rank_in_race,2.0,37-15,37-16,37-16,14.3212204,1822.11621,
3,37,8,37-8,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.0114889741,37-17,37-18,37-17,9.43610573,140.656021,
3,37,9,37-9,recent_last600_best_3,34.5900002,37-19,37-20,37-19,18.3149605,11823.7148,
3,37,10,37-10,recent_finish_percentile_weighted_6_rank_in_race,2.0,37-21,37-22,37-22,20.72649,2414.78003,
3,37,11,37-11,prize_money_rank,6.0,37-23,37-24,37-23,12.7525482,1554.88269,
3,37,12,37-12,recent_weighted_avg_margin_rank,5.0,37-25,37-26,37-26,14.4515028,2688.75049,
3,37,13,37-13,trainer_history_top3_excess,0.0420240685,37-27,37-28,37-27,28.4356976,7539.58496,
3,37,14,37-14,distance_minus_recent_avg,-368.333344,37-29,37-30,37-30,23.4232941,5542.35742,
3,37,15,37-15,Leaf,,,,,0.00786123518,627.445923,
3,37,16,37-16,Leaf,,,,,0.003152997,1194.67041,
3,37,17,37-17,Leaf,,,,,0.00243650004,78.0933609,
3,37,18,37-18,Leaf,,,,,-0.00980088115,62.5626526,
3,37,19,37-19,Leaf,,,,,0.000975772564,7363.70801,
3,37,20,37-20,Leaf,,,,,-0.00105213642,4460.00635,
3,37,21,37-21,Leaf,,,,,0.00631700689,755.269104,
3,37,22,37-22,Leaf,,,,,0.00132539414,1659.51099,
3,37,23,37-23,Leaf,,,,,-0.00475668395,949.193054,
3,37,24,37-24,Leaf,,,,,-0.00951610319,605.689636,
3,37,25,37-25,Leaf,,,,,0.000896330166,979.010193,
3,37,26,37-26,Leaf,,,,,-0.00289721414,1709.74036,
3,37,27,37-27,Leaf,,,,,-0.00277093635,4375.20605,
3,37,28,37-28,Leaf,,,,,0.000336022116,3164.37891,
3,37,29,37-29,Leaf,,,,,-0.0102895778,101.386177,
3,37,30,37-30,Leaf,,,,,0.00129048352,5440.97119,
3,38,0,38-0,recent_finish_percentile_weighted_3_minus_race_mean,-0.161171913,38-1,38-2,38-2,73.9829941,33393.7109,
3,38,1,38-1,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.00450450182,38-3,38-4,38-4,18.8584213,2840.60425,
3,38,2,38-2,trainer_history_top3_excess,0.0775297582,38-5,38-6,38-5,47.2561836,30553.1094,
3,38,3,38-3,best_finish_percentile_at_stronger_class,0.666666687,38-7,38-8,38-7,9.72288418,367.905243,
3,38,4,38-4,form_class_level_weighted_3,60.6666679,38-9,38-10,38-9,13.4589233,2472.69897,
3,38,5,38-5,best_finish_percentile_at_stronger_class,0.666666687,38-11,38-12,38-11,39.1577911,23693.2988,
3,38,6,38-6,recent_weighted_win_rate_rank,2.0,38-13,38-14,38-14,17.582428,6859.80908,
3,38,7,38-7,trainer_history_top3_excess,0.043660935,38-15,38-16,38-16,8.90189648,196.727554,
3,38,8,38-8,best_finish_percentile_at_equal_or_higher_weight,0.636363626,38-17,38-18,38-17,8.57529736,171.177689,
3,38,9,38-9,best_finish_percentile_at_stronger_class,0.833333313,38-19,38-20,38-19,8.38499451,1004.2641,
3,38,10,38-10,good_starts,8.0,38-21,38-22,38-22,18.6763191,1468.43481,
3,38,11,38-11,form_class_level_weighted_3,62.0,38-23,38-24,38-23,32.9368935,9748.21191,
3,38,12,38-12,recent_finish_percentile_weighted_3_minus_race_mean,0.299066722,38-25,38-26,38-26,25.9841232,13945.0869,
3,38,13,38-13,recent_finish_percentile_weighted_6_rank_in_race,5.0,38-27,38-28,38-28,12.0768738,1961.49512,
3,38,14,38-14,hidden_sectional_run_best_3,0.370954394,38-29,38-30,38-29,13.7183723,4898.31396,
3,38,15,38-15,Leaf,,,,,0.00288299727,95.8331985,
3,38,16,38-16,Leaf,,,,,-0.00727685122,100.894356,
3,38,17,38-17,Leaf,,,,,0.00976162124,103.273811,
3,38,18,38-18,Leaf,,,,,-0.00123747834,67.9038773,
3,38,19,38-19,Leaf,,,,,-0.00794564467,836.169861,
3,38,20,38-20,Leaf,,,,,-0.00166615436,168.094238,
3,38,21,38-21,Leaf,,,,,0.000280776731,595.344299,
3,38,22,38-22,Leaf,,,,,-0.00543437712,873.090576,
3,38,23,38-23,Leaf,,,,,-0.0027422891,5413.05176,
3,38,24,38-24,Leaf,,,,,0.000179127746,4335.16064,
3,38,25,38-25,Leaf,,,,,0.000161360571,11818.7969,
3,38,26,38-26,Leaf,,,,,0.00315824826,2126.29028,
3,38,27,38-27,Leaf,,,,,0.00475231139,1777.92139,
3,38,28,38-28,Leaf,,,,,-0.00187259342,183.573822,
3,38,29,38-29,Leaf,,,,,0.00142813998,4873.78857,
3,38,30,38-30,Leaf,,,,,-0.0143870264,24.5254784,
3,39,0,39-0,recent_finish_percentile_weighted_3_minus_race_mean,-0.0224326849,39-1,39-2,39-1,70.5744705,33360.8164,
3,39,1,39-1,form_class_level_weighted_3,62.0,39-3,39-4,39-3,39.5811272,8324.54785,
3,39,2,39-2,recent_last600_best_3,34.8400002,39-5,39-6,39-6,39.7976227,25036.2695,
3,39,3,39-3,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.00450450182,39-7,39-8,39-8,31.7560425,3866.15796,
3,39,4,39-4,good_starts,14.0,39-9,39-10,39-10,26.0116177,4458.38965,
3,39,5,39-5,good_starts,9.0,39-11,39-12,39-12,29.2645111,11934.3262,
3,39,6,39-6,recent_similar_distance_speed_rank,7.0,39-13,39-14,39-14,18.9837723,13101.9443,
3,39,7,39-7,best_finish_percentile_at_stronger_class,0.368421048,39-15,39-16,39-16,11.2429047,579.61792,
3,39,8,39-8,recent_finish_percentile_weighted_3_minus_race_mean,-0.0341269672,39-17,39-18,39-18,13.1603775,3286.54004,
3,39,9,39-9,recent_finish_percentile_weighted_3_minus_race_mean,-0.396668434,39-19,39-20,39-20,15.3824272,3082.27881,
3,39,10,39-10,current_weight_change_pct,0.0347826071,39-21,39-22,39-21,12.3406258,1376.11084,
3,39,11,39-11,recent_finish_percentile_weighted_3_minus_race_mean,0.253948271,39-23,39-24,39-24,32.6819,8155.19043,
3,39,12,39-12,form_class_level_weighted_3,53.3333321,39-25,39-26,39-25,14.8391857,3779.13599,
3,39,13,39-13,jockey_history_starts,38.0,39-27,39-28,39-28,17.3723793,8444.46289,
3,39,14,39-14,current_weight_change_pct,0.0630630627,39-29,39-30,39-29,13.2518272,4657.48145,
3,39,15,39-15,Leaf,,,,,-0.00808891281,58.0619392,
3,39,16,39-16,Leaf,,,,,0.00270550023,521.55603,
3,39,17,39-17,Leaf,,,,,-0.0055273436,2738.55884,
3,39,18,39-18,Leaf,,,,,-0.00124217838,547.98114,
3,39,19,39-19,Leaf,,,,,-0.010357325,64.5396652,
3,39,20,39-20,Leaf,,,,,0.00113649131,3017.73901,
3,39,21,39-21,Leaf,,,,,-0.0051167286,845.983826,
3,39,22,39-22,Leaf,,,,,-0.000245279894,530.126953,
3,39,23,39-23,Leaf,,,,,0.00148248149,5728.7373,
3,39,24,39-24,Leaf,,,,,0.00494634593,2426.45288,
3,39,25,39-25,Leaf,,,,,-0.00645051524,209.508301,
3,39,26,39-26,Leaf,,,,,0.000245346717,3569.62769,
3,39,27,39-27,Leaf,,,,,-0.00162136462,2029.51404,
3,39,28,39-28,Leaf,,,,,0.00102655159,6414.94873,
3,39,29,39-29,Leaf,,,,,-0.0011885612,4273.81787,
3,39,30,39-30,Leaf,,,,,-0.00599466171,383.663452,
3,40,0,40-0,recent_margin_quality_weighted_3_minus_race_mean,0.15602529,40-1,40-2,40-1,75.3829575,32986.9805,
3,40,1,40-1,jockey_history_top3_excess,-0.063271746,40-3,40-4,40-3,46.2533035,20529.2891,
3,40,2,40-2,jockey_history_top3_excess,0.152532846,40-5,40-6,40-5,32.0740662,12457.6904,
3,40,3,40-3,recent_weighted_avg_margin,5.53689003,40-7,40-8,40-7,19.1172943,2272.34424,
3,40,4,40-4,recent_margin_quality_weighted_3_minus_race_mean,-0.294749916,40-9,40-10,40-10,25.8033428,18256.9453,
3,40,5,40-5,recent_margin_std_6,2.24269176,40-11,40-12,40-12,24.9456997,11940.3086,
3,40,6,40-6,good_starts,6.0,40-13,40-14,40-14,11.2600212,517.382202,
3,40,7,40-7,recent_5_weight_kg,54.5,40-15,40-16,40-15,11.4730053,1656.09705,
3,40,8,40-8,recent_margin_quality_weighted_3_minus_race_mean,-0.139365047,40-17,40-18,40-18,10.0057983,616.247192,
3,40,9,40-9,hidden_sectional_run_best_3,0.323809534,40-19,40-20,40-19,12.0065193,362.011108,
3,40,10,40-10,current_weight_change_pct,-0.0344827585,40-21,40-22,40-22,26.4322948,17894.9336,
3,40,11,40-11,good_starts,5.0,40-23,40-24,40-24,22.833168,5932.4375,
3,40,12,40-12,jockey_history_starts,268.0,40-25,40-26,40-25,13.9610443,6007.87109,
3,40,13,40-13,recent_5_weight_kg,56.5,40-27,40-28,40-27,8.18826675,337.555847,
3,40,14,40-14,best_finish_percentile_at_stronger_class,0.933333337,40-29,40-30,40-30,8.01851082,179.82634,
3,40,15,40-15,Leaf,,,,,-0.00595607236,520.142395,
3,40,16,40-16,Leaf,,,,,-0.0014710672,1135.95471,
3,40,17,40-17,Leaf,,,,,-0.0118304491,258.45929,
3,40,18,40-18,Leaf,,,,,-0.00511587784,357.787872,
3,40,19,40-19,Leaf,,,,,-0.0034174677,233.48053,
3,40,20,40-20,Leaf,,,,,-0.0129833817,128.530579,
3,40,21,40-21,Leaf,,,,,-0.00354640931,1547.21631,
3,40,22,40-22,Leaf,,,,,-0.000137031107,16347.7178,
3,40,23,40-23,Leaf,,,,,0.00400815858,2770.198,
3,40,24,40-24,Leaf,,,,,0.000895476085,3162.2395,
3,40,25,40-25,Leaf,,,,,-0.000221397873,5684.80811,
3,40,26,40-26,Leaf,,,,,0.00504432525,323.062836,
3,40,27,40-27,Leaf,,,,,0.0121261375,265.938293,
3,40,28,40-28,Leaf,,,,,0.00217017927,71.6175461,
3,40,29,40-29,Leaf,,,,,-0.00426983368,65.6014709,
3,40,30,40-30,Leaf,,,,,0.00607805466,114.224876,
3,41,0,41-0,recent_finish_percentile_weighted_6_rank_in_race,4.0,41-1,41-2,41-2,72.4565887,33056.5391,
3,41,1,41-1,good_starts,6.0,41-3,41-4,41-4,46.0256615,17419.1973,
3,41,2,41-2,form_class_level_weighted_3,62.0,41-5,41-6,41-5,54.7311707,15637.3438,
3,41,3,41-3,recent_last600_best_3,35.5099983,41-7,41-8,41-8,52.0431061,9468.91211,
3,41,4,41-4,recent_margin_std_6,1.83847761,41-9,41-10,41-10,15.8316841,7950.28516,
3,41,5,41-5,best_finish_percentile_at_stronger_class,0.714285731,41-11,41-12,41-11,34.7002411,7632.99023,
3,41,6,41-6,good_starts,17.0,41-13,41-14,41-14,29.7011032,8004.35352,
3,41,7,41-7,recent_3_margin,8.39999962,41-15,41-16,41-16,29.027359,6156.24756,
3,41,8,41-8,recent_margin_std_6,2.4717741,41-17,41-18,41-18,20.1794376,3312.66431,
3,41,9,41-9,recent_similar_distance_speed_rank,12.0,41-19,41-20,41-19,12.3395901,2879.88428,
3,41,10,41-10,historical_market_overperformance_slope_3,0.145454541,41-21,41-22,41-21,16.987011,5070.40088,
3,41,11,41-11,trainer_history_top3_excess,-0.0102040814,41-23,41-24,41-24,22.3248825,4303.56738,
3,41,12,41-12,recent_margin_std_6,4.70063829,41-25,41-26,41-26,12.0051765,3329.42285,
3,41,13,41-13,recent_weighted_win_rate_rank,4.0,41-27,41-28,41-28,19.0821877,6356.04736,
3,41,14,41-14,jockey_recent_top3_excess,-0.0980392173,41-29,41-30,41-29,10.4223499,1648.30627,
3,41,15,41-15,Leaf,,,,,0.00430805795,5384.38574,
3,41,16,41-16,Leaf,,,,,-0.000858731277,771.861877,
3,41,17,41-17,Leaf,,,,,0.00198380719,1445.64746,
3,41,18,41-18,Leaf,,,,,-0.00193802046,1867.01697,
3,41,19,41-19,Leaf,,,,,0.00139635545,2847.34741,
3,41,20,41-20,Leaf,,,,,-0.0121680079,32.5367966,
3,41,21,41-21,Leaf,,,,,-0.00201457157,3661.90063,
3,41,22,41-22,Leaf,,,,,0.0012063788,1408.50037,
3,41,23,41-23,Leaf,,,,,-0.00665761763,1513.02332,
3,41,24,41-24,Leaf,,,,,-0.00286599225,2790.54419,
3,41,25,41-25,Leaf,,,,,-6.31814182e-05,2679.20117,
3,41,26,41-26,Leaf,,,,,-0.0038296401,650.221741,
3,41,27,41-27,Leaf,,,,,0.00319137657,1778.4165,
3,41,28,41-28,Leaf,,,,,0.000144108533,4577.63086,
3,41,29,41-29,Leaf,,,,,-0.00750474259,237.834518,
3,41,30,41-30,Leaf,,,,,-0.00190216547,1410.47168,
3,42,0,42-0,recent_finish_percentile_rank,7.0,42-1,42-2,42-2,61.4668884,32888.8672,
3,42,1,42-1,current_weight_change_pct,0.0789473653,42-3,42-4,42-4,33.6579552,25821.5527,
3,42,2,42-2,recent_margin_std_6,3.1226058,42-5,42-6,42-6,25.9477463,7067.31348,
3,42,3,42-3,recent_margin_quality_weighted_3_minus_race_mean,0.249928296,42-7,42-8,42-8,31.8054504,21934.4414,
3,42,4,42-4,recent_last600_best_3,34.9000015,42-9,42-10,42-10,25.2259293,3887.1106,
3,42,5,42-5,jockey_recent_top3_excess,0.0190493986,42-11,42-12,42-12,15.6788139,3394.52051,
3,42,6,42-6,current_weight_change_pct,-0.017699115,42-13,42-14,42-14,14.5710678,3672.79297,
3,42,7,42-7,jockey_recent_top3_excess,-0.0726219788,42-15,42-16,42-16,17.2673302,16893.8105,
3,42,8,42-8,prize_money_rank,7.0,42-17,42-18,42-18,30.6664543,5040.63184,
3,42,9,42-9,horse_jockey_win_rate_rank,3.0,42-19,42-20,42-20,16.4175034,2479.59595,
3,42,10,42-10,best_finish_percentile_at_stronger_class,0.714285731,42-21,42-22,42-21,24.7806587,1407.51465,
3,42,11,42-11,recent_margin_quality_weighted_3_minus_race_mean,-0.0974918604,42-23,42-24,42-24,12.1920519,1665.92102,
3,42,12,42-12,jockey_recent_top3_excess,0.159483999,42-25,42-26,42-25,12.1263847,1728.59937,
3,42,13,42-13,recent_weighted_win_rate_rank,12.0,42-27,42-28,42-28,11.2074051,422.35849,
3,42,14,42-14,jockey_recent_top3_excess,-0.0911704227,42-29,42-30,42-29,11.1492577,3250.43433,
3,42,15,42-15,Leaf,,,,,-0.00190571684,3327.93555,
3,42,16,42-16,Leaf,,,,,0.00010103557,13565.874,
3,42,17,42-17,Leaf,,,,,0.00338187045,3295.64795,
3,42,18,42-18,Leaf,,,,,-0.000708553533,1744.98376,
3,42,19,42-19,Leaf,,,,,0.00723298267,787.628174,
3,42,20,42-20,Leaf,,,,,0.00283713243,1691.96765,
3,42,21,42-21,Leaf,,,,,-0.00457606418,467.362518,
3,42,22,42-22,Leaf,,,,,0.00240552938,940.152161,
3,42,23,42-23,Leaf,,,,,-0.00536194025,507.640686,
3,42,24,42-24,Leaf,,,,,-0.000730675471,1158.2804,
3,42,25,42-25,Leaf,,,,,0.00234629004,1340.22742,
3,42,26,42-26,Leaf,,,,,-0.00261725043,388.37204,
3,42,27,42-27,Leaf,,,,,-0.00880678277,400.273376,
3,42,28,42-28,Leaf,,,,,0.00707549183,22.0851135,
3,42,29,42-29,Leaf,,,,,-0.006100839,554.736755,
3,42,30,42-30,Leaf,,,,,-0.00220602448,2695.69775,
3,43,0,43-0,recent_margin_quality_weighted_3_minus_race_mean,-0.0557534099,43-1,43-2,43-1,75.6244431,32966.0273,
3,43,1,43-1,jockey_history_top3_excess,-0.0234851576,43-3,43-4,43-4,36.8577995,6636.18848,
3,43,2,43-2,jockey_history_top3_excess,0.14005594,43-5,43-6,43-5,43.6984024,26329.8398,
3,43,3,43-3,recent_margin_quality_weighted_3_minus_race_mean,-0.169571787,43-7,43-8,43-8,13.2270126,1817.60657,
3,43,4,43-4,trainer_history_top3_excess,0.0335261971,43-9,43-10,43-9,18.2743988,4818.58203,
3,43,5,43-5,recent_finish_percentile_weighted_3_minus_race_mean,0.261309385,43-11,43-12,43-11,30.5181236,24919.6426,
3,43,6,43-6,recent_margin_quality_weighted_3_minus_race_mean,0.223216027,43-13,43-14,43-14,20.4674683,1410.1969,
3,43,7,43-7,jockey_history_top3_excess,-0.0682402998,43-15,43-16,43-16,9.84519958,627.870422,
3,43,8,43-8,trainer_history_top3_excess,0.0775297582,43-17,43-18,43-17,8.52740288,1189.73608,
3,43,9,43-9,recent_3_margin,10.0,43-19,43-20,43-19,16.5418568,2647.8623,
3,43,10,43-10,recent_finish_percentile_weighted_3_minus_race_mean,-0.317332953,43-21,43-22,43-22,9.94682884,2170.71948,
3,43,11,43-11,distance_minus_recent_avg,-326.666656,43-23,43-24,43-24,20.2523975,18433.1973,
3,43,12,43-12,recent_similar_distance_speed_rank,5.0,43-25,43-26,43-26,36.0452118,6486.44482,
3,43,13,43-13,trainer_history_top3_excess,0.0349813923,43-27,43-28,43-27,15.6601629,973.77887,
3,43,14,43-14,distance_minus_recent_avg,-78.1666641,43-29,43-30,43-30,7.20381165,436.417999,
3,43,15,43-15,Leaf,,,,,-0.0125199202,224.377487,
3,43,16,43-16,Leaf,,,,,-0.00571069494,403.49295,
3,43,17,43-17,Leaf,,,,,-0.00448049372,1066.70117,
3,43,18,43-18,Leaf,,,,,0.00228731008,123.034904,
3,43,19,43-19,Leaf,,,,,-0.00190332741,2380.89014,
3,43,20,43-20,Leaf,,,,,-0.00838795397,266.972076,
3,43,21,43-21,Leaf,,,,,-0.00558975106,145.645004,
3,43,22,43-22,Leaf,,,,,0.000965464802,2025.07446,
3,43,23,43-23,Leaf,,,,,-0.00726794964,234.959839,
3,43,24,43-24,Leaf,,,,,-3.08810741e-05,18198.2383,
3,43,25,43-25,Leaf,,,,,0.00381055404,3096.17188,
3,43,26,43-26,Leaf,,,,,8.04207739e-05,3390.27319,
3,43,27,43-27,Leaf,,,,,-0.00230722199,263.10788,
3,43,28,43-28,Leaf,,,,,0.0047384249,710.670959,
3,43,29,43-29,Leaf,,,,,-0.00105653214,35.2368546,
3,43,30,43-30,Leaf,,,,,0.0102866972,401.181152,
3,44,0,44-0,recent_margin_quality_weighted_3_minus_race_mean,0.199903965,44-1,44-2,44-1,84.9309692,32553.7344,
3,44,1,44-1,jockey_history_top3_excess,-0.0333546139,44-3,44-4,44-3,45.7089882,23271.8105,
3,44,2,44-2,recent_last600_best_3,35.2000008,44-5,44-6,44-6,40.9941864,9281.92285,
3,44,3,44-3,form_class_level_weighted_3,53.5999985,44-7,44-8,44-7,50.3724365,5014.69971,
3,44,4,44-4,trainer_history_top3_excess,0.158633247,44-9,44-10,44-9,23.9244881,18257.1113,
3,44,5,44-5,recent_finish_percentile_weighted_3_minus_race_mean,0.352190316,44-11,44-12,44-12,18.8800049,5150.00293,
3,44,6,44-6,jockey_history_top3_excess,-0.0202924963,44-13,44-14,44-13,14.4644098,4131.91992,
3,44,7,44-7,trainer_history_top3_excess,0.0908954591,44-15,44-16,44-15,19.1039658,1548.03992,
3,44,8,44-8,recent_finish_percentile_weighted_3_minus_race_mean,-0.225285023,44-17,44-18,44-18,11.6296282,3466.65991,
3,44,9,44-9,recent_finish_percentile_weighted_3_minus_race_mean,-0.167178124,44-19,44-20,44-20,20.4755993,17745.2754,
3,44,10,44-10,recent_3_distance_m,1300.0,44-21,44-22,44-22,17.804369,511.836334,
3,44,11,44-11,jockey_history_top3_excess,0.152532846,44-23,44-24,44-23,17.7099037,3939.97778,
3,44,12,44-12,distance_minus_recent_avg,-16.666666,44-25,44-26,44-26,15.6545334,1210.02515,
3,44,13,44-13,distance_minus_recent_avg,139.0,44-27,44-28,44-28,26.2941017,1168.39673,
3,44,14,44-14,hidden_sectional_run_best_3,0.178775549,44-29,44-30,44-29,13.5945406,2963.52295,
3,44,15,44-15,Leaf,,,,,-0.00755275367,1443.70874,
3,44,16,44-16,Leaf,,,,,0.00322646648,104.331223,
3,44,17,44-17,Leaf,,,,,-0.00599621935,302.071533,
3,44,18,44-18,Leaf,,,,,-0.00092582684,3164.58838,
3,44,19,44-19,Leaf,,,,,-0.00296201603,1921.89612,
3,44,20,44-20,Leaf,,,,,-0.000234757739,15823.3789,
3,44,21,44-21,Leaf,,,,,0.00898241531,282.868469,
3,44,22,44-22,Leaf,,,,,-0.00028545945,228.96785,
3,44,23,44-23,Leaf,,,,,0.00211031991,3753.6272,
3,44,24,44-24,Leaf,,,,,0.00984431151,186.350739,
3,44,25,44-25,Leaf,,,,,0.000249059667,235.1577,
3,44,26,44-26,Leaf,,,,,0.00746691599,974.867432,
3,44,27,44-27,Leaf,,,,,0.000467080536,751.997009,
3,44,28,44-28,Leaf,,,,,-0.00729171559,416.39975,
3,44,29,44-29,Leaf,,,,,0.00162898039,2547.84351,
3,44,30,44-30,Leaf,,,,,-0.00319531979,415.679535,
3,45,0,45-0,recent_finish_percentile_weighted_3_minus_race_mean,-0.155434132,45-1,45-2,45-1,64.9064102,32400.1445,
3,45,1,45-1,recent_finish_percentile_weighted_3_minus_race_mean,-0.387607455,45-3,45-4,45-4,21.762001,3227.51123,
3,45,2,45-2,trainer_history_top3_excess,0.0320391431,45-5,45-6,45-5,40.0932045,29172.6328,
3,45,3,45-3,recent_5_weight_kg,53.5,45-7,45-8,45-8,5.56127167,211.92749,
3,45,4,45-4,trainer_history_top3_excess,-0.0714217871,45-9,45-10,45-10,17.9218025,3015.58374,
3,45,5,45-5,form_class_level_weighted_3,57.6666679,45-11,45-12,45-11,25.9829121,15055.6553,
3,45,6,45-6,recent_weighted_win_rate_rank,3.0,45-13,45-14,45-14,31.4276886,14116.9775,
3,45,7,45-7,Leaf,,,,,0.00275745406,12.8977566,
3,45,8,45-8,trainer_history_top3_excess,0.11266239,45-15,45-16,45-15,3.66685104,199.029724,
3,45,9,45-9,form_class_level_weighted_3,63.3333321,45-17,45-18,45-17,11.9238739,279.077606,
3,45,10,45-10,prize_money_rank,10.0,45-19,45-20,45-19,10.9133492,2736.5061,
3,45,11,45-11,best_finish_percentile_at_stronger_class,0.699999988,45-21,45-22,45-21,24.181797,7155.38867,
3,45,12,45-12,recent_3_distance_m,1400.0,45-23,45-24,45-24,17.5994682,7900.26709,
3,45,13,45-13,hidden_sectional_run_best_3_gap_to_best,0.142155677,45-25,45-26,45-25,27.6210022,6733.92773,
3,45,14,45-14,form_class_level_weighted_3,57.3333321,45-27,45-28,45-27,14.9703007,7383.04932,
3,45,15,45-15,Leaf,,,,,-0.0129010575,185.011795,
3,45,16,45-16,Leaf,,,,,-0.0,14.0179386,
3,45,17,45-17,Leaf,,,,,-0.0129558621,163.401184,
3,45,18,45-18,Leaf,,,,,-0.00228030956,115.67643,
3,45,19,45-19,Leaf,,,,,-0.00164623617,2449.20776,
3,45,20,45-20,Leaf,,,,,-0.00674552983,287.298401,
3,45,21,45-21,Leaf,,,,,-0.00342177483,2911.11133,
3,45,22,45-22,Leaf,,,,,-0.000462952448,4244.27734,
3,45,23,45-23,Leaf,,,,,0.00145620399,4409.91504,
3,45,24,45-24,Leaf,,,,,-0.000916421064,3490.35205,
3,45,25,45-25,Leaf,,,,,0.000796808337,3157.34766,
3,45,26,45-26,Leaf,,,,,0.00400920911,3576.58008,
3,45,27,45-27,Leaf,,,,,-0.00178482942,1863.9165,
3,45,28,45-28,Leaf,,,,,0.000800522044,5519.13281,
3,46,0,46-0,recent_finish_percentile_rank,4.0,46-1,46-2,46-2,81.4186707,32425.7305,
3,46,1,46-1,best_finish_percentile_at_equal_or_higher_weight,0.625,46-3,46-4,46-4,29.0697136,16656.6289,
3,46,2,46-2,trainer_history_top3_excess,0.0387145244,46-5,46-6,46-5,44.4054489,15769.1006,
3,46,3,46-3,recent_last600_best_3,32.6599998,46-7,46-8,46-8,13.7622347,1274.72046,
3,46,4,46-4,jockey_recent_top3_excess,0.0627801046,46-9,46-10,46-10,28.6437683,15381.9082,
3,46,5,46-5,best_finish_percentile_at_stronger_class,0.714285731,46-11,46-12,46-11,38.5283966,9462.99707,
3,46,6,46-6,best_finish_percentile_at_equal_or_higher_weight,0.909090936,46-13,46-14,46-13,21.3459663,6306.10352,
3,46,7,46-7,trainer_history_top3_excess,0.0262527876,46-15,46-16,46-16,0.0581302643,34.0878983,
3,46,8,46-8,best_finish_percentile_at_stronger_class,0.923076928,46-17,46-18,46-18,9.44333744,1240.63257,
3,46,9,46-9,prize_money_rank,3.0,46-19,46-20,46-20,19.0043221,9825.33887,
3,46,10,46-10,recent_3_distance_m,1606.0,46-21,46-22,46-22,26.7061539,5556.56982,
3,46,11,46-11,recent_margin_quality_weighted_3_minus_race_mean,-0.16163224,46-23,46-24,46-24,31.555748,5128.95996,
3,46,12,46-12,trainer_history_top3_excess,-0.105769962,46-25,46-26,46-25,15.8927975,4334.0376,
3,46,13,46-13,recent_weighted_avg_margin_rank,5.0,46-27,46-28,46-27,12.8649626,4815.0332,
3,46,14,46-14,recent_margin_std_6,0.875595033,46-29,46-30,46-30,8.75977707,1491.07043,
3,46,15,46-15,Leaf,,,,,0.0042575933,15.9567251,
3,46,16,46-16,Leaf,,,,,0.0137419207,18.1311722,
3,46,17,46-17,Leaf,,,,,-0.00142871297,898.489136,
3,46,18,46-18,Leaf,,,,,-0.00629744446,342.143463,
3,46,19,46-19,Leaf,,,,,0.00257989555,2610.26001,
3,46,20,46-20,Leaf,,,,,9.29580056e-05,7215.07812,
3,46,21,46-21,Leaf,,,,,0.00377815892,4628.4834,
3,46,22,46-22,Leaf,,,,,-0.000854201731,928.086548,
3,46,23,46-23,Leaf,,,,,-0.00804272853,891.85498,
3,46,24,46-24,Leaf,,,,,-0.00286896038,4237.10498,
3,46,25,46-25,Leaf,,,,,-0.00607444393,295.920746,
3,46,26,46-26,Leaf,,,,,-0.000161735734,4038.11694,
3,46,27,46-27,Leaf,,,,,0.00251091179,2360.58398,
3,46,28,46-28,Leaf,,,,,-6.8609661e-05,2454.44897,
