feature,fold,validation_start,validation_end,training_races,validation_races,coverage,alpha,market_composite,adjusted_composite,composite_delta,top3_recall,ndcg3,pairwise_ranking_accuracy
recent_same_condition_runs,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9997936130106359,0.058037573115060435,0.619182764327878,0.6197065393928818,0.0005237750650037842,0.5686666666666667,0.5905031171914796,0.7509897070467142
recent_days_since_last_run,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9820305727926911,-0.03698878969161773,0.5991614550260691,0.5997360216488116,0.0005745666227424673,0.5406666666666666,0.567933215027161,0.7496775382347521
recent_days_since_last_run,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9820305727926911,-0.03252402194808493,0.6118636575634334,0.6102687256851993,-0.0015949318782341182,0.5513333333333333,0.5827043640680715,0.7557038720060589
recent_days_since_last_run,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9820305727926911,-0.03796613422778059,0.6091878200109806,0.6099907584819249,0.0008029384709442589,0.5586666666666666,0.57960908305466,0.743020617539706
recent_days_since_last_run,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9820305727926911,-0.035401994846842755,0.6168040043789969,0.6157412440617552,-0.0010627603172416178,0.5573333333333333,0.5856874448353431,0.762610864745011
recent_days_since_last_run,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9820305727926911,-0.03969554764457258,0.6051414175132467,0.6054154327806844,0.00027401526743775495,0.5526666666666666,0.5736758680274996,0.7426525297619048
recent_days_since_last_run,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9820305727926911,-0.043537184835058605,0.6023206162626358,0.6032358217479583,0.0009152054853225344,0.5493333333333333,0.5822466621498917,0.7320299581752748
recent_days_since_last_run,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9820305727926911,-0.040532952596317215,0.6080218701209745,0.6087102268638486,0.0006883567428740411,0.5546666666666666,0.5785592173145493,0.7469483568075117
recent_days_since_last_run,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9820305727926911,-0.042062087800404116,0.619182764327878,0.6188744504050621,-0.0003083139228159393,0.566,0.5910730193557985,0.7524247822644498
recentPodium,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.2708485257089393,0.03256772033973939,0.5991614550260691,0.5988961262780843,-0.00026532874798479433,0.5393333333333333,0.5668717724792065,0.750046065966464
recentPodium,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.2708485257089393,0.023315504928769472,0.6118636575634334,0.6129286004000308,0.0010649428365974156,0.5553333333333333,0.5852965278900031,0.7557512070434536
recentPodium,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.2708485257089393,0.020179295322264954,0.6091878200109806,0.6085894069972646,-0.0005984130137159926,0.5566666666666666,0.57760908305466,0.7434152116010654
recentPodium,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.2708485257089393,0.021012191987918493,0.6168040043789969,0.6165263540626602,-0.0002776503163366417,0.558,0.5868940341368197,0.7632113821138211
recentPodium,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.2708485257089393,0.025462138841485637,0.6051414175132467,0.6044662188196684,-0.0006751986935782384,0.5506666666666666,0.5723909169453404,0.744140625
recentPodium,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.2708485257089393,0.029246387102644947,0.6023206162626358,0.6015374690733275,-0.0007831471893082753,0.5473333333333333,0.5794532514513684,0.7320299581752748
recentPodium,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.2708485257089393,0.03502739812273015,0.6080218701209745,0.6080967314393011,7.486131832656895e-05,0.5533333333333333,0.5780676769309134,0.7476525821596244
recentPodium,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.2708485257089393,0.031605273094972054,0.619182764327878,0.6188063383824836,-0.00037642594539444296,0.5666666666666667,0.5900115768078439,0.7518804433887569
trackFamiliarity,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.21812352949270078,0.04371113400738375,0.5991614550260691,0.5991077007688599,-5.375425720921534e-05,0.5393333333333333,0.567441674643525,0.7503224617652479
trackFamiliarity,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.21812352949270078,0.04043445282659571,0.6118636575634334,0.6122788093002264,0.00041515173679296247,0.5546666666666666,0.5838886917119346,0.7558932121556377
trackFamiliarity,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.21812352949270078,0.0282584978327055,0.6091878200109806,0.6099471442303179,0.0007593242193373317,0.5586666666666666,0.5787934106985235,0.743661832889415
trackFamiliarity,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.21812352949270078,0.01935760926357571,0.6168040043789969,0.6161648762958782,-0.0006391280831186119,0.558,0.5862796086572749,0.7623798965262379
trackFamiliarity,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.21812352949270078,0.01531369227397446,0.6051414175132467,0.6041512614893532,-0.000990156023893518,0.5506666666666666,0.5719216382193176,0.7433500744047619
trackFamiliarity,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.21812352949270078,0.010897505405617484,0.6023206162626358,0.6033206790501975,0.0010000627875617063,0.55,0.5811068578212546,0.732175858379535
trackFamiliarity,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.21812352949270078,0.012281199232876138,0.6080218701209745,0.6085719852638319,0.0005501151428574103,0.554,0.5782128236844356,0.748075117370892
trackFamiliarity,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.21812352949270078,0.012840749684400578,0.619182764327878,0.6197140371524361,0.0005312728245581155,0.568,0.5908272491639803,0.752028899445764
distanceFamiliarity,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.4273586593101171,0.006652379139832926,0.5991614550260691,0.5995754038007144,0.0004139487746452897,0.54,0.567564559739434,0.7507370554634236
distanceFamiliarity,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.4273586593101171,0.0014244236572063032,0.6118636575634334,0.6114996029561228,-0.00036405460731059325,0.5533333333333333,0.583296527890003,0.7560352172678216
distanceFamiliarity,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.4273586593101171,0.001464046321205706,0.6091878200109806,0.6105581692650575,0.0013703492540768636,0.5593333333333333,0.579854853246478,0.7437111571470849
distanceFamiliarity,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.4273586593101171,0.007214470048816683,0.6168040043789969,0.6171525866165302,0.0003485822375333125,0.5593333333333333,0.5872404277669335,0.7627032520325203
distanceFamiliarity,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.4273586593101171,0.013460699732831032,0.6051414175132467,0.6047879264089542,-0.00035349110429250263,0.5513333333333333,0.5723909169453405,0.7440941220238095
distanceFamiliarity,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.4273586593101171,0.007496070614132249,0.6023206162626358,0.601931594158436,-0.00038902210419977656,0.548,0.5794532514513684,0.7322731251823753
distanceFamiliarity,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.4273586593101171,0.005335150701541496,0.6080218701209745,0.6090097233476679,0.0009878532266933693,0.5546666666666666,0.5794755131089817,0.7472300469483568
distanceFamiliarity,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.4273586593101171,0.004236034496268922,0.619182764327878,0.6193987760615876,0.0002160117337095535,0.568,0.5903579704379576,0.7512371338083927
recent_best_speed_mps,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9820305727926911,0.0634821782821305,0.5991614550260691,0.5971692729471749,-0.001992182078894178,0.536,0.5657097064929562,0.7509673852957435
recent_best_speed_mps,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9820305727926911,0.056500079011885314,0.6118636575634334,0.6095487174396372,-0.002314940123796183,0.5506666666666666,0.581441674643525,0.7554198617816908
recent_best_speed_mps,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9820305727926911,0.05454565761844243,0.6091878200109806,0.6103786550757432,0.0011908350647625854,0.5586666666666666,0.5802235085342049,0.7439577784354345
recent_best_speed_mps,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9820305727926911,0.04702189056816149,0.6168040043789969,0.6144145410975119,-0.002389463281484927,0.556,0.5838325915888652,0.7618255728011826
recent_best_speed_mps,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9820305727926911,0.045836526309931784,0.6051414175132467,0.6049160297040582,-0.0002253878091884598,0.5513333333333333,0.5732288509590899,0.7437686011904762
recent_best_speed_mps,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9820305727926911,0.042910213012152656,0.6023206162626358,0.6045351399594203,0.0022145236967845428,0.5513333333333333,0.5830062343829588,0.7324676587880556
recent_best_speed_mps,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9820305727926911,0.04547492942158161,0.6080218701209745,0.6089038847027988,0.000882014581824242,0.554,0.5793526280130726,0.748262910798122
recent_best_speed_mps,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9820305727926911,0.050362518797263674,0.619182764327878,0.6204426998357562,0.0012599355078781738,0.568,0.5929501342598894,0.7528206650831354
recent_avg_speed_mps,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9820305727926911,0.04726845507475359,0.5991614550260691,0.5977514640826551,-0.0014099909434139857,0.5373333333333333,0.5654639363011383,0.7508752533628156
recent_avg_speed_mps,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9820305727926911,0.042368993467256616,0.6118636575634334,0.6101058742886144,-0.0017577832748190136,0.5513333333333333,0.581910953369548,0.7558458771182429
recent_avg_speed_mps,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9820305727926911,0.04917036942028407,0.6091878200109806,0.6111870907786177,0.0019992707676370625,0.56,0.5809385574520456,0.7438098056624248
recent_avg_speed_mps,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9820305727926911,0.046209498275395416,0.6168040043789969,0.612744721089439,-0.004059283289557847,0.5533333333333333,0.5823018703148881,0.762010347376201
recent_avg_speed_mps,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9820305727926911,0.04965380032971873,0.6051414175132467,0.6050968189085348,-4.459860471184296e-05,0.552,0.573083704205568,0.7433035714285714
recent_avg_speed_mps,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9820305727926911,0.04539537639611381,0.6023206162626358,0.6024987904834783,0.00017817422084254186,0.548,0.5815761365472776,0.7324190253866355
recent_avg_speed_mps,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9820305727926911,0.0480614197868542,0.6080218701209745,0.6100174825483724,0.001995612427397875,0.5553333333333333,0.5809056109446631,0.7484976525821596
recent_avg_speed_mps,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9820305727926911,0.05401357612519827,0.619182764327878,0.6195534864916945,0.0003707221638165059,0.5673333333333334,0.591765806616026,0.7517814726840855
recent_best_similar_distance_speed_mps,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9106619518705541,0.07148662327792334,0.5991614550260691,0.5983177314544711,-0.0008437235715980096,0.538,0.5666260022873886,0.7506449235304957
recent_best_similar_distance_speed_mps,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9106619518705541,0.06859800596246486,0.6118636575634334,0.6116997589530693,-0.00016389861036414377,0.5533333333333333,0.5837658066160258,0.7563665625295845
recent_best_similar_distance_speed_mps,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9106619518705541,0.06915766140375626,0.6091878200109806,0.6106256709581541,0.0014378509471735246,0.5593333333333333,0.580223508534205,0.7436125086317451
recent_best_similar_distance_speed_mps,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9106619518705541,0.06060951422015107,0.6168040043789969,0.6154179179044958,-0.0013860864745010026,0.5573333333333333,0.5849946575751156,0.762010347376201
recent_best_similar_distance_speed_mps,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9106619518705541,0.05836190178363229,0.6051414175132467,0.6064498446951716,0.0013084271819249205,0.5533333333333333,0.5747595722330672,0.7443731398809523
recent_best_similar_distance_speed_mps,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9106619518705541,0.05730048091531449,0.6023206162626358,0.6029242248511818,0.000603608588546023,0.5493333333333333,0.5806598407528449,0.7323703919852155
recent_best_similar_distance_speed_mps,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9106619518705541,0.0572175186221443,0.6080218701209745,0.6091623055072924,0.0011404353863179173,0.5546666666666666,0.5794755131089818,0.7478403755868545
recent_best_similar_distance_speed_mps,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9106619518705541,0.06102505740050384,0.619182764327878,0.6205668254409424,0.0013840611130644387,0.568,0.5933971513282991,0.7528701504354711
recent_avg_similar_distance_speed_mps,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9106619518705541,0.05114518035850564,0.5991614550260691,0.5991264561104042,-3.4998915664941066e-05,0.5393333333333333,0.5668717724792066,0.7509673852957435
recent_avg_similar_distance_speed_mps,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9106619518705541,0.049323237507795,0.6118636575634334,0.611643881819518,-0.00021977574391540688,0.5533333333333333,0.583542298081821,0.7563665625295845
recent_avg_similar_distance_speed_mps,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9106619518705541,0.0560859381770181,0.6091878200109806,0.6088603330486566,-0.0003274869623239862,0.5566666666666666,0.5786927872602278,0.7434152116010654
recent_avg_similar_distance_speed_mps,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9106619518705541,0.0497677779313009,0.6168040043789969,0.6162706769154682,-0.0005333274635286323,0.558,0.5860561001230702,0.7630266075388027
recent_avg_similar_distance_speed_mps,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9106619518705541,0.05143975126646529,0.6051414175132467,0.6079109341084008,0.00276951659515412,0.556,0.5759216382193175,0.7437220982142857
recent_avg_similar_distance_speed_mps,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9106619518705541,0.052370520891741025,0.6023206162626358,0.60248106671872,0.00016045045608426012,0.548,0.5815538748896645,0.7323703919852155
recent_avg_similar_distance_speed_mps,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9106619518705541,0.053058952335114755,0.6080218701209745,0.6091812384815547,0.0011593683605801708,0.5546666666666666,0.5800676769309135,0.7473239436619719
recent_avg_similar_distance_speed_mps,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9106619518705541,0.05770588232539,0.619182764327878,0.6195103948386924,0.00032763051081441397,0.5673333333333334,0.5912965278900032,0.7520783847980997
recent_weighted_avg_place,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9820305727926911,-0.20162865805275124,0.5991614550260691,0.5972883903919485,-0.0018730646341206247,0.538,0.5649501342598889,0.7482034273079049
recent_weighted_avg_place,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9820305727926911,-0.19867157770961164,0.6118636575634334,0.6059353445994745,-0.005928312963958904,0.5473333333333333,0.575642921520117,0.7534317902111143
recent_weighted_avg_place,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9820305727926911,-0.19794459376584497,0.6091878200109806,0.6070527402156005,-0.0021350797953800793,0.5553333333333333,0.5750169192327284,0.7425273749630068
recent_weighted_avg_place,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9820305727926911,-0.1907799704991517,0.6168040043789969,0.6143016925266997,-0.002502311852297101,0.5566666666666666,0.5819554766847742,0.7619179600886918
recent_weighted_avg_place,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9820305727926911,-0.19266029793370432,0.6051414175132467,0.6056344130450202,0.0004929955317735102,0.5533333333333333,0.5737764914657952,0.7420944940476191
recent_weighted_avg_place,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9820305727926911,-0.18668521715618253,0.6023206162626358,0.6030630193386713,0.0007424030760355693,0.5493333333333333,0.5829171877525066,0.7306682229355121
recent_weighted_avg_place,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9820305727926911,-0.18257646849094386,0.6080218701209745,0.6062883061787381,-0.001733563942236449,0.5513333333333333,0.5749278726022764,0.7475586854460093
recent_weighted_avg_place,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9820305727926911,-0.1834911590646137,0.619182764327878,0.6154218631269539,-0.003760901200924094,0.562,0.5869946575751155,0.7506927949326999
recent_weighted_avg_margin,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9820305727926911,-0.23485271834754837,0.5991614550260691,0.5957625896088441,-0.0033988654172250055,0.5366666666666666,0.5628495108215933,0.7468675142804496
recent_weighted_avg_margin,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9820305727926911,-0.2346484870627176,0.6118636575634334,0.6066871452089887,-0.005176512354444718,0.5473333333333333,0.5774194129859122,0.754662501183376
recent_weighted_avg_margin,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9820305727926911,-0.23341258969939435,0.6091878200109806,0.6049041518476829,-0.004283668163297727,0.5526666666666666,0.573284951082159,0.7409983229752393
recent_weighted_avg_margin,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9820305727926911,-0.22849635536978044,0.6168040043789969,0.6140032342166051,-0.0028007701623917747,0.5573333333333333,0.5801674084111356,0.7611788617886179
recent_weighted_avg_margin,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9820305727926911,-0.2302133415881411,0.6051414175132467,0.6033553996889677,-0.001786017824279007,0.5506666666666666,0.5695752445892042,0.7425130208333334
recent_weighted_avg_margin,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9820305727926911,-0.22645201669885934,0.6023206162626358,0.6059584911232992,0.0036378748606634703,0.5533333333333333,0.5850400728484154,0.732127224978115
recent_weighted_avg_margin,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9820305727926911,-0.22177238492863774,0.6080218701209745,0.6036785920663975,-0.0043432780545770155,0.5486666666666666,0.5732965278900033,0.7440845070422535
recent_weighted_avg_margin,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9820305727926911,-0.21609186047263093,0.619182764327878,0.6216203580049955,0.002437593677117489,0.5706666666666667,0.5928717724792062,0.7522763262074426
recent_weighted_win_rate,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9820305727926911,0.0891539743003551,0.5991614550260691,0.5992371479021629,7.569287609376918e-05,0.54,0.5669946575751154,0.749953934033536
recent_weighted_win_rate,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9820305727926911,0.09570786331091169,0.6118636575634334,0.6103536271264003,-0.0015100304370331274,0.552,0.5810952810134113,0.7563192274921897
recent_weighted_win_rate,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9820305727926911,0.0925671116863823,0.6091878200109806,0.6078791942614643,-0.00130862574951629,0.5553333333333333,0.5773855745204554,0.7434645358587353
recent_weighted_win_rate,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9820305727926911,0.09089298606709398,0.6168040043789969,0.6143777366062996,-0.002426267772697277,0.5553333333333333,0.584279608657275,0.7625646711012565
recent_weighted_win_rate,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9820305727926911,0.08936227066248964,0.6051414175132467,0.6069657490009226,0.001824331487675912,0.554,0.5756758680274995,0.7441871279761905
recent_weighted_win_rate,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9820305727926911,0.08914418808673379,0.6023206162626358,0.6031662963090088,0.0008456800463729763,0.5493333333333333,0.5816767599855732,0.7323217585837953
recent_weighted_win_rate,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9820305727926911,0.08645748513080274,0.6080218701209745,0.609659906878939,0.0016380367579644783,0.5553333333333333,0.5799447918350047,0.7480281690140845
recent_weighted_win_rate,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9820305727926911,0.08693782106776246,0.619182764327878,0.6184528601762216,-0.0007299041516564131,0.5673333333333334,0.5884024937531839,0.7507422802850356
recent_weighted_top3_rate,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9820305727926911,0.17013275019469748,0.5991614550260691,0.59667949959173,-0.002481955434339156,0.5373333333333333,0.563709706492956,0.7483416252072969
recent_weighted_top3_rate,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9820305727926911,0.16411200842310758,0.6118636575634334,0.6071357092218717,-0.004727948341561761,0.5486666666666666,0.5779670534926175,0.7532424500615356
recent_weighted_top3_rate,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9820305727926911,0.16388182996974773,0.6091878200109806,0.6069852612499947,-0.002202558760985851,0.5546666666666666,0.5761789852189787,0.742428726447667
recent_weighted_top3_rate,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9820305727926911,0.15938557157859032,0.6168040043789969,0.6147743774087295,-0.0020296269702673175,0.556,0.5843018703148883,0.7627956393200296
recent_weighted_top3_rate,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9820305727926911,0.158463558305788,0.6051414175132467,0.606879963126258,0.0017385456130113441,0.5553333333333333,0.5739216382193175,0.7429315476190477
recent_weighted_top3_rate,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9820305727926911,0.15716656014298985,0.6023206162626358,0.6053506187127089,0.0030300024500731215,0.5526666666666666,0.5846714175606886,0.7313977239568136
recent_weighted_top3_rate,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9820305727926911,0.1542736028013845,0.6080218701209745,0.6060373373118703,-0.001984532809104267,0.5513333333333333,0.5750507576981851,0.7464319248826291
recent_weighted_top3_rate,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9820305727926911,0.15545642168948806,0.619182764327878,0.6196963771342985,0.0005136128064204826,0.5673333333333334,0.5917435449584129,0.752375296912114
recent_finish_percentile_weighted,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9509486921944441,0.21064817257848256,0.5991614550260691,0.5975550048383034,-0.001606450187765729,0.5393333333333333,0.5645476405067054,0.7470057121798416
recent_finish_percentile_weighted,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9509486921944441,0.2028077146177992,0.6118636575634334,0.6090136865904869,-0.0028499709729464806,0.5506666666666666,0.5800115768078439,0.7547098362207706
recent_finish_percentile_weighted,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9509486921944441,0.20154892270662422,0.6091878200109806,0.6028680242517399,-0.006319795759240687,0.55,0.5718548532464782,0.7396172437604814
recent_finish_percentile_weighted,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9509486921944441,0.19392991007664923,0.6168040043789969,0.6144218712123575,-0.0023821331666393775,0.5553333333333333,0.5841789852189793,0.7628418329637842
recent_finish_percentile_weighted,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9509486921944441,0.20136680456193,0.6051414175132467,0.6013475826878775,-0.0037938348253692133,0.5466666666666666,0.5697764914657957,0.7422805059523809
recent_finish_percentile_weighted,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9509486921944441,0.19809073066624683,0.6023206162626358,0.6042448065853788,0.0019241903227430468,0.5506666666666666,0.5839563686428481,0.7316895243653341
recent_finish_percentile_weighted,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9509486921944441,0.19593337682849093,0.6080218701209745,0.6087812044489421,0.0007593343279675979,0.5546666666666666,0.5789839727253461,0.7468075117370891
recent_finish_percentile_weighted,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9509486921944441,0.19615344259490175,0.619182764327878,0.6129520309322323,-0.006230733395645727,0.5593333333333333,0.5832404277669337,0.7499010292953285
recent_avg_weight_kg,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9509624513270684,-0.00419070309181862,0.5991614550260691,0.597049153576793,-0.0021123014492760994,0.5366666666666666,0.5647711490409106,0.750092131932928
recent_avg_weight_kg,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9509624513270684,-0.007326874138297761,0.6118636575634334,0.6110592953597558,-0.0008043622036776332,0.5526666666666666,0.5827266257256843,0.7561772223800057
recent_avg_weight_kg,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9509624513270684,-0.002917425117497408,0.6091878200109806,0.6092553217040774,6.750169309677201e-05,0.5573333333333333,0.5786927872602277,0.743661832889415
recent_avg_weight_kg,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9509624513270684,-0.0014930419803149309,0.6168040043789969,0.6144473214091859,-0.0023566829698109526,0.556,0.58405610012307,0.7617331855136733
recent_avg_weight_kg,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9509624513270684,0.00273600031821626,0.6051414175132467,0.6043064250155099,-0.0008349924977367751,0.5506666666666666,0.572960819109659,0.7429315476190477
recent_avg_weight_kg,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9509624513270684,0.012137422215149624,0.6023206162626358,0.6031185020664527,0.0007978858038169001,0.5493333333333333,0.581777383423869,0.7320299581752748
