feature,permutation_scope,auc_drop_mean,auc_drop_sd,top1_drop_mean,top1_drop_sd,mrr_drop_mean,mrr_drop_sd,race_logloss_increase_mean,race_logloss_increase_sd,winner_rank_increase_mean,winner_rank_increase_sd
recent_2_distance_m,within-race,-0.00048064027687653164,0.00098462827406032,-0.003333333333333341,0.0,-0.0013584008584008544,0.0009611148251788914,-0.0013804059932275513,0.00231672811995606,0.009999999999999431,0.016599866130651453
recent_margin_slope_3,within-race,0.00018927103612367268,0.0005730779883924536,-0.0026666666666666726,0.0061101009266077855,-0.0013940596440596199,0.003371687719246622,-0.0008392708524184833,0.0013298480045594997,0.021333333333332937,0.0102415276638247
career_win_rate_rank,within-race,0.0006238373350637927,0.00025708885376178007,-0.0006666666666666682,0.001333333333333336,-0.0014083527583527377,0.0013113309488355866,0.0009717381313236295,0.0006070669486071768,0.007999999999999475,0.010241527663824737
recent_1_starting_price,within-race,0.00015184944841009073,0.0004791002776743163,-0.0020000000000000018,0.002666666666666668,-0.0014171014171014073,0.0010929296683114035,-0.00015476125068012437,0.001309792545040627,0.007999999999999651,0.004988876515698727
recent_weighted_avg_margin_rank,within-race,0.0025693272766601273,0.002333440382850468,-0.0013333333333333363,0.007180219742846002,-0.0014756835756835507,0.0043113929967577335,0.002987193719256709,0.003931330004489905,0.026666666666666394,0.026583202716502503
second_up_starts,within-race,0.00012156608263029778,0.00033191574302506916,-0.0033333333333333383,0.0036514837167011057,-0.001481265031265011,0.0013374567149079055,0.0002546723456782196,0.0006316525515260197,-0.006666666666666998,0.006992058987801256
recent_finish_percentile_slope_6,within-race,-0.0011592039800995657,0.0002109762095142421,0.001333333333333328,0.002666666666666666,-0.0014885410885410622,0.0016454566584160708,-0.0009910086104166992,0.0005100670328795686,-0.04000000000000057,0.019776529298921652
career_starts,within-race,-0.00019013627514601338,0.0001271901362751141,-0.003333333333333341,0.0,-0.0015102693602693563,0.0004895003411173708,-0.00017087758925393715,0.00028817670359256714,0.0046666666666663305,0.004521553322083355
recent_4_weight_kg,within-race,0.00020917153363617658,0.0005127260363685997,-0.0033333333333333383,0.0021081851067789197,-0.0015265993265993205,0.0012262295775523017,0.0006099971698914075,0.0007670516534734469,-0.001333333333333897,0.014996295838935856
recent_finish_percentile_last_minus_avg3,within-race,0.0004382435647847238,0.00034950690125073005,-0.002666666666666667,0.0032659863237109047,-0.0015323935323935055,0.0010227055762580383,0.0005515969990349312,0.0007770011216860716,0.011999999999999567,0.01720465053408494
current_form_strength_rank_in_race,within-race,0.0001529309971879167,0.00047856039071172534,-0.0006666666666666682,0.004422166387140535,-0.0015471454471454372,0.0022745110664290865,-0.00029820301115917046,0.0010212150614359544,0.023999999999999667,0.006798692684790276
recent_finish_percentile_last1,within-race,0.00022020333117023227,8.678200741544736e-05,-0.0020000000000000044,0.0016329931618554558,-0.00155413660413658,0.0007450137028350234,0.0008744424449434795,7.185643573683925e-05,0.017333333333333024,0.011813363431112762
recent_best_margin,within-race,0.000481181051265378,0.00037355673971304444,-0.002666666666666667,0.0032659863237109047,-0.0015544252044252028,0.0022444737491316776,0.0007681449759919801,0.0009393233086064358,-0.006666666666667176,0.011737877907772693
recent_5_total_runners,within-race,-0.0003469608479342634,0.0005795238303173444,-0.0006666666666666682,0.004422166387140535,-0.0015841177341177181,0.0026151668719982288,-0.0011350599791784433,0.000624905336010595,-0.006000000000000583,0.009285592184789436
recent_6_weight_kg,within-race,-8.1656932727725e-05,0.0006907048582937907,-0.0033333333333333383,0.0021081851067789197,-0.0016000721500721404,0.0014468135650144939,0.000592161257014201,0.0012130792472014632,0.005999999999999517,0.014204850501775165
recent_3_distance_m,within-race,-0.0002578412286394327,0.00014840110459873342,-0.004000000000000006,0.001333333333333331,-0.001610652310652294,0.0010045578142655039,-0.00037024371943523705,0.0003564404409450989,-0.0026666666666670833,0.006463573143221683
career_seconds,within-race,0.0011282716850529839,9.698640543012165e-05,-0.0033333333333333383,0.0021081851067789197,-0.001618566618566597,0.0015253793457455553,0.002392659503045813,0.00017458576977448138,0.01866666666666621,0.00956846672960498
distanceFamiliarity,within-race,-0.0003770279039584601,0.00017279934304467238,-0.0013333333333333363,0.003399346342395189,-0.0016293706293705856,0.001457980543637562,-0.0006362953995234122,0.00031475545369749093,-3.552713678800501e-16,0.005163977794943342
recent_last600_weighted_6,within-race,-1.2545965823096417e-05,0.00010710631662574598,-0.0026666666666666726,0.0013333333333333363,-0.001635185185185173,0.0005526735526199055,0.00014197587575637272,0.0002156216579304851,-0.004000000000000448,0.005333333333333523
recent_barrier_percentile_avg_3,within-race,0.00037940731126966386,0.0007428640120983791,0.0006666666666666655,0.0032659863237109064,-0.0016492840492840389,0.0031854962770191445,0.0009704716055850326,0.0015710604134940127,0.0033333333333329662,0.0316929715306792
abs_distance_minus_recent_weighted_avg,within-race,-0.0010612156608263313,0.0003960473907788639,-0.0013333333333333335,0.002666666666666667,-0.001649543049543034,0.0018216448182179308,-0.002431992838533503,0.0009716620265554673,-0.015333333333333598,0.019160143817599826
recent_4_margin,within-race,-0.0015362318840580036,0.0006561001874737366,0.0006666666666666626,0.0024944382578492943,-0.0016554186554186279,0.002130707124324796,-0.0030601810299710763,0.0013326486540378064,-0.013333333333333818,0.028126697479638647
recent_finish_percentile_weighted_3_minus_race_median,within-race,0.0006401687216093021,0.0005310997445632855,0.0006666666666666626,0.006463573143221772,-0.001690552040552018,0.002947519055916161,0.0004499162900450493,0.0011346272371277513,0.0039999999999995595,0.009752492558885216
current_weight_change_pct,within-race,-0.0007291801860264124,0.000506632543556814,-0.0033333333333333327,0.005962847939999439,-0.0016946997446997236,0.003355549276234317,-0.0010441427813365322,0.0010854012348197792,0.005333333333333102,0.00884433277428115
recent_6_margin,within-race,-0.0004150984209388087,0.0004939295556729668,-0.0013333333333333363,0.0016329931618554558,-0.001705074555074526,0.0009311451373884407,-0.0009209402057839711,0.0010263162394338827,-0.010666666666667091,0.015260697523012635
form_ceiling_finish_percentile_6,within-race,-0.0003423101881895096,0.00031700672534496095,-0.0026666666666666726,0.0013333333333333363,-0.001719119769119737,0.0005280747599650188,-0.0008869654129733285,0.0005158331154440494,0.009999999999999431,0.006992058987800918
abs_distance_change_last_run,within-race,-2.3577763357152115e-05,0.00047002044295822764,-0.0006666666666666682,0.001333333333333336,-0.001730134680134665,0.0016595718170383255,0.0004919935382960538,0.0009121754178976474,-0.014666666666667183,0.019618585292749596
recent_best_speed_mps,within-race,0.0008782176076140846,0.000610392249436974,-0.0020000000000000018,0.0049888765156985895,-0.0017486531986531828,0.0036674105948420683,0.0018334908660968096,0.0007301849059730288,0.015999999999999303,0.016110727964792796
recent_margin_quality_weighted_3_rank_in_race,within-race,-0.0007006272982912343,0.00038082768465030117,-0.0020000000000000044,0.0016329931618554558,-0.0017545436045435902,0.001065325778021155,-0.0022241546450902485,0.0008880263628106325,0.002666666666666373,0.004422166387140582
jockey_trainer_recent_top3_excess,within-race,-0.0015052995890114662,0.0003170369079260189,-0.005333333333333334,0.0071802197428460016,-0.0017783346283346102,0.0037741781709065554,-0.002989334520100595,0.0007241696687026073,0.02466666666666626,0.010241527663825002
current_barrier_percentile,within-race,0.00011204845338523839,0.0017176706187315722,-0.0013333333333333335,0.0045215533220835085,-0.0017804195804195567,0.0020188036112809534,0.0009838681912037294,0.0034909226605751137,0.025999999999999447,0.017688665548562077
recent_class_avg_3,within-race,-6.770495349339711e-05,0.00017138040514407207,-0.0013333333333333363,0.0033993463423951896,-0.0017878547378547215,0.0023496024658466196,-0.00020980238681547191,0.00039716010298298046,-0.009333333333333726,0.011234866364235204
recent_best_class,within-race,-0.00022496214579279528,0.00014534180688246482,-0.00266666666666667,0.0024944382578492956,-0.0018030136530136187,0.0012189948256760652,-5.1450820089016244e-05,0.0004050505310809015,-0.002000000000000135,0.003999999999999974
active_field_size,race-block,0.010391953277092813,0.002299838300490075,-0.004000000000000001,0.006798692684790381,-0.0018070540570540139,0.005024833124226539,0.007351412676756208,0.0036925353122656255,0.0519999999999996,0.023626726862225705
distance_win_rate_rank,within-race,-0.0004810728963876576,0.0007150572532440999,-0.004666666666666669,0.002666666666666666,-0.001812826062826034,0.001762911676540143,1.8482503427552643e-05,0.0015997982285060914,0.009333333333332838,0.011234866364235098
recent_finish_percentile_weighted_3_minus_race_mean,within-race,0.0005766818083495107,0.000691503890310599,-0.0033333333333333353,0.005962847939999439,-0.0018379250379250366,0.003420134558741438,0.0009372660908105069,0.0012337606406836617,-0.004000000000000448,0.01583245611605057
softGroundPro,within-race,-0.0001695868483668983,0.00032672684590617557,-0.0040000000000000036,0.002494438257849294,-0.001840015540015527,0.0009874791150279922,0.000233432133258038,0.0006800160213476576,0.009333333333332838,0.015405626677721732
recent_3_place,within-race,-0.0006050183863292701,0.00034142807631531655,-0.004666666666666669,0.0045215533220835085,-0.0018502479002478923,0.002913530273919434,-0.0012403432722506657,0.0007622079809388104,0.012666666666666337,0.009977753031397099
recent_margin_weighted_3,within-race,-3.266277309108556e-05,0.000357367938930713,-0.0033333333333333353,0.005577733510227167,-0.001851663151663141,0.00261887201500595,8.563653566397988e-05,0.0010234629854569198,0.023333333333332894,0.010110500592068498
recent_margin_avg_6,within-race,-0.0005879299156392071,0.00035077386490732856,-0.00266666666666667,0.0024944382578492956,-0.0018575036075035745,0.0013733950708698858,-0.0010218706694787195,0.0006653454653533106,-0.009333333333333726,0.010832051206181267
trackExpert,within-race,-0.00010025957170667343,0.00039170847934574213,-0.0033333333333333383,0.00557773351022717,-0.001863556813556788,0.002499513612283275,-0.0006244917879243417,0.0008523342516648364,0.013999999999999523,0.006463573143221683
recent_2_place,within-race,-0.0008431754272117953,0.0005551258533199166,-0.0040000000000000036,0.004898979485566357,-0.0018654234654234437,0.0023166213364813905,-0.0019275733968775021,0.0009669101716024808,-0.017333333333333555,0.015114378731673008
recent_finish_percentile_weighted_3_zscore_in_race,within-race,0.0007618429591174092,0.0005768558197649883,-0.0040000000000000036,0.003887301263230198,-0.0018826673326673093,0.0016221395847667906,0.0011942664891297916,0.001499117000503703,0.009999999999999431,0.008692269873603461
historical_run_quality_weighted_6,within-race,-4.1098853558318994e-05,0.00043124863917222894,-0.0040000000000000036,0.003265986323710901,-0.0018902264402264279,0.0014135854742834382,-0.0007639551300094638,0.0006559624871033963,0.01066666666666638,0.011035296904831252
margin_quality_average_6,within-race,-0.00012026822409696435,0.00011166570812058654,-0.0026666666666666726,0.0013333333333333363,-0.0018933381433381524,0.0012122971677452864,-0.0001776462627449682,0.00020205342585173902,-0.010666666666667091,0.011035296904831047
class_adjusted_finish_percentile_weighted_3_minus_race_mean,within-race,-0.00010426130218472718,0.0005869227908766746,-0.0020000000000000044,0.004521553322083515,-0.0019009028009027706,0.0023569491287353966,-0.002837997432073269,0.0009363609043833895,-0.008666666666667133,0.0033993463423951987
performance_at_current_or_stronger_class,within-race,-9.344581440624555e-05,0.0002650642833916561,-0.0033333333333333383,0.0021081851067789197,-0.0019089040589040374,0.0011413038004837938,-0.00018885572343219081,0.00041553241398768276,0.008666666666666068,0.015860503004493834
recent_finish_percentile_weighted_6_zscore_in_race,within-race,0.0004975124378109319,0.00026477939889488146,-0.0020000000000000044,0.0033993463423951896,-0.001956284456284418,0.0016918078881880847,0.000863553551621088,0.0005231832555949997,0.009333333333333194,0.00827311576399378
condition_runs,within-race,-0.0002018170019467913,0.00010359092035604644,-0.0026666666666666726,0.0013333333333333363,-0.0019589299589299557,0.0005830460715310631,-0.000295133818185267,0.0001947467982733401,-0.0020000000000003127,0.004988876515698419
recent_same_condition_runs,within-race,-0.00040017304780448626,0.0002191069412895894,-0.003333333333333341,0.0,-0.0019636511636511476,0.00027188147921150947,-0.0009243595252835135,0.00044281902775769014,0.005333333333332924,0.006182412330330402
historical_market_overperformance_weighted_3_minus_race_median,within-race,-9.106640709495295e-05,0.00016284892554298597,-2.7755575615628915e-18,0.0036514837167011057,-0.0019752580752580573,0.0014444403617889865,-0.0010260808463110394,0.0006160773630895008,-0.007333333333333592,0.00742368581710674
recent_1_barrier,within-race,-0.0004985939865888023,0.0002759793761777149,-0.00266666666666667,0.003887301263230199,-0.0019800144300144208,0.0024326604871300196,-0.0007270837403482666,0.00042215442591486755,-0.015333333333333777,0.022070593809662444
jockey_trainer_history_win_excess,within-race,0.0005658663205710512,0.0002809757982529458,-0.0013333333333333363,0.0033993463423951896,-0.001989329189329181,0.002007213638210099,0.0012035053036215438,0.0007820275672386599,-0.008000000000000363,0.01733333333333348
class_adjusted_finish_percentile_weighted_6,within-race,9.842093878429382e-05,0.00028171387336832856,-0.0033333333333333353,0.005163977794943223,-0.002073724423724399,0.0027856216757414505,-0.0006925029515973513,0.0003958558502767628,0.020666666666666167,0.008793937305515254
recent_last600_avg_3,within-race,9.322950465064927e-05,0.0003557742498454581,-0.004000000000000001,0.0038873012632301986,-0.002093698893698881,0.0027572616939066496,-9.217468358624358e-06,0.0006028770197088362,0.01333333333333293,0.01414213562373111
condition_finish_percentile,within-race,-0.000848366861345462,0.0009975240178090254,-0.0013333333333333363,0.00805536398239638,-0.002137188737188711,0.004475513710539498,-0.0027740650517042555,0.0017905544172512303,0.010666666666666203,0.027030846576951064
hidden_sectional_run_best_3_gap_to_best,within-race,-0.0006130218472853111,0.00021892791469230763,-0.005333333333333331,0.00452155332208351,-0.002146294446294439,0.0017814120859469145,-0.0016232938056843337,0.0004597984030437864,0.009333333333332838,0.011623730516108486
wet_rating_rank,within-race,0.0036863508544234813,0.00041072922361195337,-0.006000000000000003,0.005734883511361748,-0.002151008251008224,0.0022741238899093084,0.0035491198445013693,0.0008245717251931854,0.045999999999999555,0.02015495527710822
recent_finish_percentile_slope_3,within-race,0.0008769197490806624,0.0007434173727592148,-0.0033333333333333353,0.004714045207910313,-0.002154475154475155,0.00297088822840952,0.0016745989165011465,0.002145126342385875,0.005999999999999872,0.007423685817106565
prize_money_rank,within-race,0.0021522820679212183,0.0012325380362265628,-0.00266666666666667,0.005734883511361751,-0.0021717467717467633,0.003928226623006879,0.0016163905580103943,0.002322224551846293,0.023999999999999487,0.027357712704910907
recent_margin_best_6,within-race,-0.0005773307376162995,6.726989958403961e-05,-0.0013333333333333363,0.0016329931618554558,-0.0022438912938912868,0.0009729763357278692,-0.0009245704354428952,0.0002444429636657681,-0.012000000000000455,0.00909212113132401
form_class_level_weighted_6,within-race,-6.554185593770079e-05,0.0006366454360853343,-0.00266666666666667,0.00533333333333333,-0.0022909553409553142,0.0017678304438895958,-0.00033621186117995807,0.001297539044451569,-0.006666666666666998,0.010540925533894447
recent_3_margin,within-race,-0.0008044559809647911,0.0011031386962029916,-0.0020000000000000018,0.006531972647421809,-0.0022980112480112335,0.0031059198638261126,-0.0031914108643892546,0.0021993276679169145,0.003999999999999382,0.03165087325458453
recent_2_total_runners,within-race,-0.0006292450789530779,0.0005504768367441496,-0.0033333333333333353,0.004714045207910314,-0.002308769008768985,0.00254816741449334,-0.0017862060926173485,0.0014354141607910362,-0.022666666666667012,0.01806162291219237
form_class_level_weighted_3,within-race,0.00026108587497295497,0.00025907425836070596,-0.004000000000000006,0.001333333333333331,-0.002315734265734226,0.0005981578788185043,0.0003119730367037832,0.0005081987737209133,0.00666666666666611,0.006324555320336717
historical_run_quality_weighted_3,within-race,0.0003973610209820233,0.00036649511960941644,-0.004666666666666669,0.003399346342395187,-0.002342407592407547,0.0012691733957651977,0.00016857965973766654,0.0008308739884770941,0.009333333333333194,0.005333333333333301
recent_finish_percentile_weighted_3_gap_to_best,within-race,0.001248323599394352,0.0010550829350667085,-0.006,0.005333333333333328,-0.002364422614422601,0.0016199152462828888,7.661182517626486e-05,0.0020857116588004327,0.0313333333333329,0.019955506062794507
recent_1_track_status_value,within-race,-0.0003934674453817788,0.00013058983799143424,-0.003333333333333341,0.0,-0.002365140415140421,0.0003160322819526479,-0.0008410741161885227,0.00025716241990766085,-0.002666666666666906,0.0038873012632301687
recent_4_place,within-race,-0.00038038070516983603,0.0005006210661687217,-0.0026666666666666726,0.0013333333333333363,-0.0023681096681096637,0.0010553666081434287,-0.0014941302529547507,0.0010014868503787874,-0.001333333333333897,0.009797958971132805
recent_weighted_win_rate,within-race,-4.7155526714282024e-05,0.0001454730950887439,-0.0040000000000000036,0.002494438257849294,-0.00245925925925925,0.000838964512984101,-0.00024394796763305138,0.00030011923408152695,-0.004666666666667219,0.006182412330330421
recent_3_barrier,within-race,0.0006595284447328265,0.0007847872948564611,-0.0033333333333333383,0.0021081851067789197,-0.0024889758389758376,0.0015527618146640718,0.0015427751466063455,0.001674136756841694,-0.0073333333333337695,0.02101851036057916
freshWinner,within-race,5.169803158120434e-05,0.00014871456943652572,-0.0053333333333333375,0.001632993161855449,-0.0024957190957190954,0.0007529461547366531,-0.00042038332821920933,0.0003711018235897059,-5.329070518200751e-16,0.005962847939999478
jockey_trainer_history_smoothed_top3_rate_minus_race_mean,within-race,0.0005219554401902915,0.00022818433991450497,-0.0020000000000000044,0.0016329931618554558,-0.0025309597809597406,0.0017358365156209356,0.0014401486155632525,0.0006931900323638499,0.007333333333332881,0.016110727964792813
current_form_strength_minus_race_median,within-race,0.0035775470473718316,0.0014712869619886184,-0.007333333333333333,0.006798692684790379,-0.0025875531875531933,0.003545957428300709,0.0025476047035017046,0.0022971326981582173,0.06199999999999957,0.018926759422104762
recent_places,within-race,-0.0006950032446463528,0.00014488814313157978,-0.0006666666666666682,0.001333333333333336,-0.002602982202982174,0.000590065605541977,-0.0014308518869889041,0.00033000839903508933,-0.009333333333333726,0.00952190457139045
career_place_rate_rank,within-race,-0.0024992429158555486,0.002170214271598466,0.0013333333333333335,0.006863753427324664,-0.002647685647685627,0.00315679659239008,-0.006827868132214565,0.004710430447772915,-0.042666666666667116,0.022548712700383795
margin_quality_consistency_6,within-race,-0.0010644603071598758,0.0014093458569750601,-0.0020000000000000044,0.0016329931618554558,-0.0026631609131608893,0.001195241594648999,-0.0017892614533804973,0.002884511716277104,0.00999999999999961,0.01825741858350557
class_change_vs_recent_3,within-race,0.000565650010815455,0.00040211803204961565,-0.004666666666666669,0.003399346342395187,-0.0026687497687497342,0.0017166229115836683,0.0006037152575975923,0.0010046606736392046,-0.0013333333333337195,0.013597385369580689
class_change_last_run,within-race,0.000285528877352359,0.00024293521281969126,-0.0033333333333333383,0.0021081851067789197,-0.0027056665556665417,0.001217239733880732,0.0003649590449953166,0.0003014378287095727,-0.014666666666667005,0.005416025603090656
recent_5_margin,within-race,0.0006199437594635703,0.0009499455147268224,-0.002666666666666667,0.0032659863237109047,-0.002794448144448125,0.002165020273554506,0.000761370990143817,0.0020723227999212175,-0.004666666666667219,0.015289793254906214
class_adjusted_margin_quality_weighted_6,within-race,-0.00040731126973827527,0.00035674036779459657,-0.004666666666666669,0.003399346342395187,-0.0028395696895696988,0.002206167292032825,-0.00025874621336567926,0.0006668257549665095,-0.00400000000000027,0.013063945294843683
same_track_finish_percentile,within-race,-0.0021456846203764092,0.0011126785647215137,-0.004666666666666669,0.0045215533220835085,-0.0028551615051614966,0.002987996706755351,-0.0042843886464336125,0.0020322985630802965,-0.029333333333333655,0.023418890760333776
current_form_strength_minus_race_mean,within-race,0.0008347393467445397,0.0010285171539256284,-0.006000000000000003,0.004422166387140533,-0.0028695582195581992,0.0021051166264756146,-0.0011738913715166888,0.0018510024101933888,0.017333333333332847,0.013888444437332873
recent_5_weight_kg,within-race,-8.37118754056121e-05,0.0007160416044113983,-0.007999999999999998,0.002666666666666662,-0.0029219169719169823,0.001392439364924548,0.00028455088002399265,0.001536782523816586,0.005999999999999517,0.008793937305515333
recent_margin_quality_weighted_3_minus_race_mean,within-race,0.00010685701925154945,0.0007435074486772703,-0.0053333333333333375,0.0026666666666666614,-0.002999187849187834,0.0017513523359219264,-0.0012560083027337576,0.0018452939532175466,0.02466666666666626,0.012754084313139352
recent_3_starting_price,within-race,-0.001742375081116143,0.0006138027059843397,-0.0053333333333333375,0.0026666666666666614,-0.003019428719428696,0.002053407692411371,-0.004344873365054713,0.00026499156659732706,0.0033333333333329662,0.031552425509864465
sectional_last600_seconds_weighted_3,within-race,-5.321219987024506e-05,0.0003944053544635875,-0.003333333333333341,0.0,-0.0030578403078402984,0.0005030998830003268,0.00029058014635898746,0.0009266740283787274,-0.010666666666667091,0.008537498983243704
recent_margin_quality_slope_3,within-race,0.0001872160934457856,0.0009132031599326866,-0.006,0.004898979485566352,-0.003117562067562041,0.0022952984267594653,1.6826614521292527e-05,0.0016827287138603897,0.01333333333333293,0.025473297566057145
similar_distance_finish_percentile_weighted_zscore_in_race,within-race,0.0006919749080683158,0.000651817927149767,-0.0040000000000000036,0.004422166387140529,-0.003153150553150541,0.0018552983192099267,-0.0010294115154704463,0.0013328078105892813,-0.0073333333333337695,0.00975249255888501
jockey_history_starts,within-race,-0.00019716634220203754,0.0005380071529697255,-0.004666666666666671,0.002666666666666662,-0.0031679154179154235,0.001276390355102629,0.0006576332938394991,0.0011067567011091776,-0.003333333333333499,0.013165611772087655
class_step_down,within-race,-2.3361453601600246e-05,0.00032772862563361317,-0.004666666666666671,0.001632993161855449,-0.0031766714766714556,0.0009209854056383226,-0.0003471167094300398,0.0007036688173749291,-0.013333333333333818,0.009660917830793059
recent_margin_quality_weighted_3_zscore_in_race,within-race,-0.0012520008652390445,0.0007560688473472306,-0.0020000000000000018,0.0049888765156985895,-0.0032057553557553464,0.0026451773450164246,-0.00168042185458539,0.0014367537672514176,-0.021333333333333825,0.01392040867854738
recent_1_margin,within-race,-0.00020516980315812283,0.00043365933332308,-0.0040000000000000036,0.0024944382578492943,-0.003225034225034207,0.0009089096291416889,-0.00025473107031270814,0.0011139708461008948,-0.005333333333333634,0.017713773674115217
recent_margin_quality_weighted_3,within-race,0.0002065758165693099,0.0003484245940072362,-0.006000000000000003,0.0024944382578492895,-0.003230086580086544,0.0012678001158049493,-5.46177355194466e-05,0.000560429911367879,-0.00200000000000049,0.006863753427324567
secondUpWinner,within-race,0.0011717499459225288,0.0007468421587904453,-0.007333333333333333,0.0024944382578492895,-0.0032364579864579968,0.001362582096265354,0.0012145272508220727,0.0016065372651424246,0.015333333333333065,0.019390719429665325
recent_similar_distance_speed_rank,within-race,7.09495998269416e-05,0.00028472280506272764,-0.004000000000000001,0.004898979485566353,-0.0032861231361231424,0.0028362794755290898,0.0009229420280241207,0.00038306995619293867,-0.018000000000000505,0.01771377367411523
recent_weighted_avg_weight_kg,within-race,-1.9359723123502093e-05,0.00037232093219564613,-0.004000000000000001,0.004898979485566353,-0.003299814999814965,0.002702469178518677,0.00013889262856467966,0.000712286487354411,0.013333333333332753,0.016055459438389805
same_track_margin_quality,within-race,-0.0011443867618429859,0.0007449034338675715,-0.0040000000000000036,0.003887301263230198,-0.0033293225293225094,0.0018406753583070944,-0.0034690537150561694,0.0018931636542802047,-0.014666666666667183,0.005416025603090722
wet_rating,within-race,0.001049102314514383,0.00033930651912888495,-0.007333333333333333,0.005734883511361749,-0.0034275372775372627,0.003189723050479204,0.0013607585219862274,0.0005954164132366848,0.023333333333332894,0.011547005383792422
recent_form_vs_career_form,within-race,-0.0005967986156176109,0.00022355945496681283,-0.004666666666666666,0.003999999999999999,-0.003439449439449416,0.0021039543012450076,-0.0011487664188106095,0.000458389266566729,-0.018666666666667275,0.006531972647421632
hidden_sectional_run_best_3_rank_in_race,within-race,-0.0007345879299156977,0.00047107398038849903,0.0006666666666666626,0.004898979485566361,-0.0034440244940244892,0.0031011528748438517,-0.0016279947971552743,0.0012556792893022438,-0.016000000000000368,0.019020456823582905
historical_implied_probability_weighted_3,within-race,0.0002870430456413109,0.0006213490104247486,-0.0033333333333333353,0.007302967433402211,-0.0034609982609982493,0.004366891567006013,0.0007210538822077339,0.0008289238462197388,-0.004000000000000448,0.02533333333333351
recent_finish_percentile_best_6,within-race,-0.00015055158987673512,0.00043629972616570885,-0.0053333333333333375,0.002666666666666662,-0.0034837255337255347,0.0014084632970816004,-0.0006307196280023852,0.0011984899380643366,-0.007333333333333592,0.01624807680927202
recent_margin_quality_avg_6,within-race,-0.0017316677482154708,0.0009432882785114947,-0.0040000000000000036,0.0024944382578492943,-0.0035128741628741244,0.001589964413430367,-0.0037250332233556447,0.002248450399124022,-0.0026666666666670833,0.014666666666666578
jockey_trainer_history_smoothed_top3_rate_zscore_in_race,within-race,0.0005684620376378736,0.0009812285586236697,-0.006,0.007118052168020873,-0.003517290117290106,0.004093808623790862,0.0006766299338017312,0.0013826659766409863,0.007333333333333058,0.021643577440997132
second_up_win_rate_rank,within-race,0.0010346095608912086,0.0011525489625193442,-0.007333333333333336,0.0038873012632301973,-0.003536073186073163,0.0031580502133428776,0.00131399839414037,0.0024320654338869903,0.025333333333332854,0.027936435786342747
jockey_trainer_history_starts,within-race,-0.000664179104477669,0.0007112844328622486,-0.0033333333333333383,0.0036514837167011057,-0.0035372997372997263,0.0018359073683594772,-0.0010576237425156342,0.0013564307555771224,-0.013333333333333997,0.012823589374447582
recent_market_edge_rank,within-race,-0.0002673588578845809,0.0008915960137976552,-0.006000000000000003,0.009043106644167024,-0.003553420653420636,0.003717738976518327,-0.0013139119414153021,0.001852441024366521,0.025333333333332854,0.010456258094238627
historical_market_overperformance_weighted_3_gap_to_best,within-race,-0.0017947220419641142,0.0009196941876470112,-0.006000000000000003,0.005333333333333331,-0.0035770285270285028,0.003949574698255944,-0.005615018544651562,0.0023152622049274108,-0.01000000000000032,0.038412960775701
recent_margin_std_6,within-race,-0.001468526930564562,0.001209193860930753,-0.004666666666666669,0.003399346342395187,-0.0036164890664890257,0.001831288997862062,-0.003566763959035857,0.002747011639930947,-0.027333333333333876,0.016786237749352145
recent_3_total_runners,within-race,-0.0002876919749081219,0.0003325540019536,-0.00266666666666667,0.003887301263230199,-0.0036488455988455625,0.0028731411737173388,-0.0016123513978251402,0.000727485100992653,-0.021333333333333825,0.02390722810272131
recent_weighted_top3_rate,within-race,-0.00014060134112052757,0.00017938848554348926,-0.006666666666666668,0.005962847939999435,-0.0037023569023568958,0.003404369954807843,-0.0011270392444916234,0.0005590574634102173,-0.013333333333333818,0.01398411797560209
class_adjusted_finish_percentile_weighted_3_pct_in_race,within-race,-0.000732857451871105,0.0005184334318836803,-0.004666666666666669,0.006863753427324664,-0.0037355385355385185,0.0031860147068168906,-0.0031704850492345394,0.0013599049992143954,0.009333333333332838,0.00952190457139045
same_track_distance_finish_percentile,within-race,-0.00018494484101234666,0.00019282531541111087,-0.006,0.0038873012632301973,-0.0037378935878935814,0.002291488586642575,-0.0014678559040771865,0.00026305804370832433,-0.004000000000000448,0.017938165396098153
recent_finish_percentile_weighted_6_minus_race_mean,within-race,0.00016493618862212234,0.0006213459606154429,-0.006000000000000003,0.004422166387140533,-0.0037554834054833843,0.002115081604906705,0.00035959728745664775,0.0011544662563910623,0.000666666666666238,0.004898979485566227
class_drop_from_recent_best,within-race,-0.0007687648712956907,0.00031836901618347355,-0.0066666666666666706,0.0036514837167011057,-0.003761207311207282,0.0018304676839033494,-0.0013888555902521027,0.0005231750256060055,-0.018000000000000505,0.009092121131323905
historical_run_quality_slope_3,within-race,-0.00019294830196843195,0.00037568689307353247,-0.0053333333333333375,0.001632993161855449,-0.0037729492729492555,0.0011292081569926726,-0.0005106725856977689,0.0005469836355282454,0.001999999999999602,0.011469767022723766
historical_market_overperformance_avg_3,within-race,-0.000641358425265004,0.0005260420219231689,-0.0033333333333333353,0.0036514837167011052,-0.0038124967624967422,0.0019275082597140772,-0.001185231314350954,0.0008103052489847223,-0.027333333333333876,0.010832051206181182
speed_rating,within-race,-0.0009253731343283889,0.001902843472218017,-0.002666666666666667,0.006463573143221771,-0.0040106042106041965,0.0037774861735693633,-0.002187652829228881,0.004355626129249834,-0.02200000000000024,0.02305548862105414
