race_id,start_time_iso,competition_id,is_validation,runner_number,distance_m,active_field_size,draw_number,weight_kg,career_starts,career_wins,career_seconds,career_thirds,freshWinner,secondUpWinner,winningPartnership,hotStreak,recentPodium,trackFamiliarity,distanceFamiliarity,weight_change_from_last_run,weight_change_vs_recent_avg,weight_change_vs_recent_weighted_avg,large_weight_drop_flag,last3_win_percentage,last3_place_percentage,field_size,age,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,open_price,fluc1,fluc2,recent_1_place,recent_1_distance_m,recent_1_weight_kg,recent_1_barrier,recent_1_track_status_value,recent_1_starting_price,recent_1_margin,recent_1_total_runners,recent_2_place,recent_2_distance_m,recent_2_weight_kg,recent_2_barrier,recent_2_track_status_value,recent_2_starting_price,recent_2_margin,recent_2_total_runners,recent_3_place,recent_3_distance_m,recent_3_weight_kg,recent_3_barrier,recent_3_track_status_value,recent_3_starting_price,recent_3_margin,recent_3_total_runners,recent_4_place,recent_4_distance_m,recent_4_weight_kg,recent_4_barrier,recent_4_track_status_value,recent_4_starting_price,recent_4_margin,recent_4_total_runners,recent_5_place,recent_5_distance_m,recent_5_weight_kg,recent_5_barrier,recent_5_track_status_value,recent_5_starting_price,recent_5_margin,recent_5_total_runners,recent_6_place,recent_6_distance_m,recent_6_weight_kg,recent_6_barrier,recent_6_track_status_value,recent_6_starting_price,recent_6_margin,recent_6_total_runners,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,trackExpert,goodGroundPro,softGroundPro,heavyGroundPro,market_open_to_fluc1_move,market_open_to_fluc2_move,market_fluc1_to_fluc2_move,market_open_to_fluc1_move_pct,market_open_to_fluc2_move_pct,market_fluc1_to_fluc2_move_pct,market_total_abs_movement,market_price_range_pct,market_implied_prob_change_open_to_fluc2,market_implied_prob_change_fluc1_to_fluc2,recent_best_speed_mps,recent_avg_speed_mps,recent_best_similar_distance_speed_mps,recent_avg_similar_distance_speed_mps,recent_weighted_avg_place,recent_weighted_avg_margin,recent_weighted_win_rate,recent_weighted_top3_rate,recent_finish_percentile_weighted,recent_market_edge_weighted,recent_avg_weight_kg,recent_weighted_avg_weight_kg,recent_min_weight_kg,recent_max_weight_kg,recent_weight_range_kg,weight_drop_after_close_run_flag,open_price_rank,fluc1_price_rank,fluc2_price_rank,market_steam_rank,speed_rating_rank,win_percentage_rank,place_percentage_rank,last3_win_percentage_rank,last3_place_percentage_rank,recent_best_speed_rank,recent_similar_distance_speed_rank,recent_weighted_avg_place_rank,recent_weighted_avg_margin_rank,recent_weighted_win_rate_rank,recent_weighted_top3_rate_rank,recent_finish_percentile_rank,recent_market_edge_rank,race_consensus_score,race_consensus_rank,dry_rating_rank,wet_rating_rank,prize_money_rank,career_win_rate_rank,career_place_rate_rank,distance_win_rate_rank,track_win_rate_rank,first_up_win_rate_rank,second_up_win_rate_rank,horse_jockey_win_rate_rank,race_overlay_score,race_overlay_rank,race_signal_agreement_score,race_signal_agreement_rank,top3_mask,market_fluc2_baseline
10190548,2026-02-25T08:10:00+00:00,231,0,6,2100,11,6,56.0,13,1,3,2,,,,,,,,-1.0,-1.9,-1.857765,0,0.0,33.33333333333333,11,4,36.0,87.0,87.0,7.69,46.15,39950.0,10,0,2,1,1,0,0,0,0,0,3,0,3,0,7,1,11.0,16.0,17.0,10,1800,57.0,8,,13.0,6.3,12,2,1677,58.5,4,,3.1,0.8,9,7,1400,58.0,11,,20.0,2.9,11,8,1200,58.0,9,,31.0,4.6,9,11,950,,2,,,9.9,12,3,1600,58.0,9,,7.5,3.0,10,6,0,2,6.833333333333333,2,6.333333333333333,7.6,0.0,0.2,4.583333333333333,0.8,3.3333333333333335,12.033333333333333,0,0,5,21,,,,,5.0,6.0,1.0,0.454545,0.545455,0.0625,6.0,0.545455,-0.032086,-0.003676,16.526649,16.397322,,,7.205236,4.591739,0.0,0.261136,0.426429,-0.126322,57.9,57.857765,57.0,58.5,1.5,0,5,9,9,9,6,6,2,4,3,8,,10,7,4,5,7,7,94,9,8,8,7,6,2,,,3,1,3,7.5,10,1,3,0,17.0
10190548,2026-02-25T08:10:00+00:00,231,0,7,2100,11,4,56.0,19,2,3,3,,,20.0,,,,100.0,0.0,-0.333333,-0.35517,0,0.0,33.33333333333333,11,5,10.0,92.0,92.0,10.53,42.11,76312.0,15,1,4,1,0,0,0,0,2,0,3,0,3,0,10,2,10.0,10.0,9.5,8,2200,56.0,11,,6.5,4.7,16,6,2200,58.0,10,,5.5,1.4,13,2,2200,55.5,4,,8.5,1.5,12,2,2000,55.0,7,,10.0,2.0,11,7,2000,57.5,3,,6.0,4.3,8,7,2200,56.0,2,,16.0,4.1,16,6,0,2,5.333333333333333,2,5.333333333333333,5.0,0.0,0.4,3.0,1.4,2.533333333333333,6.833333333333333,6,0,6,14,,,25.0,,0.0,-0.5,-0.5,0.0,-0.05,-0.05,0.5,0.05,0.005263,0.005263,16.008965,15.872998,16.008965,15.872998,5.398886,2.974326,0.0,0.32456,0.616616,-0.134608,56.333333,56.35517,55.0,58.0,3.0,0,4,5,5,5,9,4,3,4,3,10,2,3,2,4,3,4,10,64,5,7,7,4,4,3,,3,3,1,2,15.666667,6,2,2,0,9.5
10190548,2026-02-25T08:10:00+00:00,231,0,8,2100,11,3,56.0,17,2,2,3,,,,,,,,2.0,-0.2,0.043377,0,0.0,0.0,11,6,67.0,93.0,93.0,11.76,41.18,55357.0,10,1,7,1,0,0,0,0,4,0,3,0,2,0,5,0,31.0,14.0,15.0,8,1600,54.0,6,,18.0,5.7,10,7,1800,54.0,1,,15.0,6.3,12,11,1800,57.0,5,,18.0,6.1,15,5,1690,58.0,2,,6.5,2.1,8,3,1400,58.0,2,,15.0,1.6,9,3,950,,6,,,2.8,9,6,0,2,6.166666666666667,3,8.666666666666666,6.8,0.0,0.2,4.1000000000000005,1.6,6.033333333333334,17.0,0,0,6,11,,,,,-17.0,-16.0,1.0,-0.548387,-0.516129,0.071429,18.0,0.548387,0.034409,-0.004762,16.897901,16.464345,,,6.552462,4.385185,0.0,0.259358,0.405698,-0.077723,56.2,55.956623,54.0,58.0,4.0,0,11,7,8,1,4,3,4,4,8,2,,8,6,4,6,10,6,66,7,4,4,5,3,4,,3,3,1,5,16.0,5,0,9,0,15.0
10190548,2026-02-25T08:10:00+00:00,231,0,9,2100,11,9,56.0,13,1,0,3,,,,,,,,-1.0,-2.2,-2.125333,0,0.0,0.0,11,4,69.0,100.0,100.0,7.69,30.77,42815.0,10,1,3,0,0,0,0,0,2,0,4,0,4,0,1,0,11.0,14.0,13.0,8,1800,57.0,1,,21.0,4.9,14,6,1677,60.0,2,,3.9,4.1,9,9,1400,57.5,4,,10.0,6.1,11,3,950,,5,,,3.0,9,4,1650,56.5,14,,15.0,5.5,14,4,1500,60.0,4,,7.0,5.9,10,6,0,1,5.666666666666667,3,7.666666666666667,6.0,0.0,0.2,4.916666666666667,3.0,5.033333333333333,11.633333333333333,0,0,5,10,,,,,3.0,2.0,-1.0,0.272727,0.181818,-0.071429,4.0,0.272727,-0.013986,0.005495,16.544758,16.254738,,,6.369275,4.698352,0.0,0.185144,0.407426,-0.127119,58.2,58.125333,56.5,60.0,3.5,0,5,7,7,6,2,6,6,4,8,7,,7,8,4,9,9,8,82,8,1,1,6,6,6,,3,3,1,5,11.71435,8,1,3,0,13.0
10190548,2026-02-25T08:10:00+00:00,231,0,10,2100,11,7,54.5,24,1,1,2,,,,,,,,-1.0,-0.5,-0.501595,0,0.0,0.0,11,5,0.0,84.0,84.0,4.17,16.67,37281.0,15,1,7,0,2,0,0,0,7,0,5,0,5,0,14,1,16.0,23.0,26.0,5,1600,55.5,5,,10.0,7.0,14,4,1600,54.0,4,,61.0,2.0,14,9,1200,55.5,8,,201.0,5.7,9,8,950,,8,,,6.0,9,8,2200,55.0,9,,16.0,15.7,10,4,2200,55.0,7,,9.0,3.3,12,6,0,0,6.333333333333333,4,6.0,6.8,0.0,0.0,6.616666666666667,2.0,4.8999999999999995,90.66666666666667,2,0,4,14,,,,,7.0,10.0,3.0,0.4375,0.625,0.130435,10.0,0.625,-0.024038,-0.005017,17.101325,16.040403,15.048909,15.043765,6.273793,5.824276,0.0,0.0,0.503379,-0.051221,55.0,55.001595,54.0,55.5,1.5,0,8,10,10,10,11,10,11,4,8,1,6,6,11,4,10,6,5,97,10,10,10,9,10,11,,3,3,1,4,0.666667,11,0,9,0,26.0
10190548,2026-02-25T08:10:00+00:00,231,0,11,2100,11,2,54.5,4,0,1,0,,,,,,,,-0.5,-0.125,-0.161024,0,0.0,33.33333333333333,11,3,23.0,84.0,84.0,0.0,25.0,5550.0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,6.0,4.6,4.5,2,1705,55.0,6,,2.5,0.1,12,6,1400,54.5,5,,10.0,4.5,14,6,1000,,7,,,3.9,8,6,1500,54.0,9,,15.0,2.0,15,12,1300,55.0,15,,31.0,6.3,16,7,950,,9,,,5.3,10,6,0,1,6.5,2,4.666666666666667,6.4,0.0,0.2,3.683333333333333,0.1,2.8333333333333335,6.25,0,0,6,13,,,,,-1.4,-1.5,-0.1,-0.233333,-0.25,-0.021739,1.5,0.25,0.055556,0.004831,16.556291,16.322871,,,5.900582,3.322078,0.0,0.235122,0.658605,-0.183021,54.625,54.661024,54.0,55.0,1.0,0,3,2,2,4,8,11,9,4,3,6,,5,4,4,7,3,11,47,2,10,10,11,11,9,,3,3,1,5,18.26085,4,1,3,1,4.5
10190549,2026-02-25T08:50:00+00:00,231,0,1,1600,13,9,60.0,6,1,0,1,,,,,60.0,,,1.5,4.625,1.515821,0,0.0,33.33333333333333,13,5,100.0,94.0,94.0,16.67,33.33,17263.0,6,1,0,0,0,0,0,0,2,0,3,0,2,0,1,0,6.5,6.5,7.0,5,1400,58.5,2,,21.0,3.7,11,2,1100,,6,,,2.3,4,9,950,,9,,,9.1,10,1,2200,56.0,8,,8.5,0.4,9,3,2200,52.5,7,,14.0,3.1,7,5,1500,54.5,2,,26.0,3.8,12,6,1,3,4.166666666666667,1,5.333333333333333,4.0,0.2,0.6,3.733333333333333,0.4,5.033333333333333,21.0,1,0,6,14,,,,,0.0,0.5,0.5,0.0,0.076923,0.076923,0.5,0.076923,-0.010989,-0.010989,16.840171,16.103662,16.493874,16.328833,3.592527,3.047254,0.00078,0.470972,0.600715,-0.046267,55.375,58.484179,52.5,58.5,6.0,0,3,3,3,5,1,2,1,3,2,3,10,1,4,6,2,3,8,35,2,3,3,13,2,1,,2,3,4,5,16.666667,5,2,2,1,7.0
10190549,2026-02-25T08:50:00+00:00,231,0,2,1600,13,5,59.0,4,1,0,0,,,,,,,,4.0,2.5,2.591593,0,33.33333333333333,33.33333333333333,13,3,27.0,95.0,95.0,25.0,25.0,29745.0,4,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.8,2.15,2.1,7,1500,55.0,8,,81.0,2.9,13,4,1100,57.5,5,,10.0,2.3,6,1,1300,56.5,3,,6.5,0.2,10,4,1200,57.0,1,,26.0,2.4,13,3,950,,7,,,1.0,11,2,1000,,5,,,0.1,5,6,1,3,3.5,1,4.0,3.8,0.2,0.4,1.4833333333333334,0.1,1.7999999999999998,32.5,1,0,6,10,,,,,-0.65,-0.7,-0.05,-0.232143,-0.25,-0.023256,0.7,0.25,0.119048,0.011074,17.10997,16.736763,16.538037,16.538037,4.140443,1.905301,0.1633,0.323222,0.611457,0.123237,56.5,56.408407,55.0,57.5,2.5,0,1,1,1,1,9,1,6,1,2,1,8,3,1,2,3,2,1,20,1,2,2,8,1,6,,,3,1,,25.9884,3,3,1,0,2.1
10190549,2026-02-25T08:50:00+00:00,231,0,3,1600,13,12,58.5,8,1,0,0,,,,,,,,-1.0,0.333333,0.125313,0,0.0,0.0,13,4,28.0,85.0,85.0,12.5,12.5,27810.0,4,1,3,0,1,0,1,0,2,1,1,0,1,0,1,0,18.0,61.0,67.0,11,2000,59.5,8,,21.0,5.1,13,4,2000,60.0,5,,3.3,2.2,8,7,2200,55.5,3,,31.0,2.2,11,1,2100,58.0,6,,19.0,0.8,6,6,1650,58.0,5,,101.0,4.7,9,9,1400,58.0,11,,201.0,7.5,15,6,1,1,6.333333333333333,1,7.333333333333333,5.8,0.2,0.2,3.75,0.8,3.1666666666666665,18.433333333333334,1,0,4,87,,,,,43.0,49.0,6.0,2.388889,2.722222,0.098361,49.0,2.722222,-0.04063,-0.001468,16.079017,15.842623,16.079017,16.02132,6.556862,3.603684,0.143958,0.143958,0.466281,0.053662,58.166667,58.374687,55.5,60.0,4.5,0,8,9,11,13,8,3,13,3,5,13,13,6,5,3,6,6,2,131,13,5,5,10,3,13,1,1,3,4,5,2.5,11,1,4,0,67.0
10190549,2026-02-25T08:50:00+00:00,231,0,4,1600,13,6,58.5,13,1,1,1,,,20.0,,,,50.0,2.0,0.2,-0.062867,0,0.0,0.0,13,4,32.0,72.0,72.0,7.69,23.08,33642.0,8,0,4,1,1,0,4,0,1,0,4,0,3,0,5,1,31.0,67.0,61.0,14,1600,56.5,12,,101.0,14.0,14,7,1500,60.0,2,,51.0,3.7,14,10,1400,60.0,6,,61.0,6.3,11,6,950,,2,,,5.3,9,1,2000,58.0,3,,2.6,0.5,7,2,1600,57.0,5,,6.0,0.2,9,6,1,2,6.666666666666667,1,10.333333333333334,7.6,0.2,0.2,5.0,0.2,8.0,71.0,3,0,5,14,,,25.0,,36.0,30.0,-6.0,1.16129,0.967742,-0.089552,42.0,1.16129,-0.015865,0.001468,16.567841,16.203147,16.489745,16.342176,8.781843,6.973625,0.048877,0.094132,0.294954,0.014495,58.3,58.562867,56.5,60.0,3.5,0,11,10,9,10,7,5,7,3,5,10,12,13,11,5,8,11,4,110,10,13,13,7,5,7,1,2,3,4,2,13.4328,9,1,4,0,61.0
10190549,2026-02-25T08:50:00+00:00,231,0,5,1600,13,3,58.0,12,1,3,0,33.33,,,,,,,1.0,1.1,0.881076,0,0.0,0.0,13,5,95.0,80.0,80.0,8.33,33.33,45852.0,8,0,2,0,2,1,1,0,0,0,3,1,3,0,1,0,17.0,21.0,23.0,10,1500,57.0,11,,21.0,6.0,11,9,1400,59.5,6,,11.0,5.0,10,4,1400,55.0,1,,21.0,2.3,9,4,1400,57.0,12,,10.0,2.4,12,8,1230,56.0,6,,11.0,10.4,11,4,950,,7,,,10.5,6,6,0,0,6.5,4,7.666666666666667,7.0,0.0,0.0,6.1000000000000005,2.3,4.433333333333334,17.666666666666668,1,0,6,10,,,,50.0,4.0,6.0,2.0,0.235294,0.352941,0.095238,6.0,0.352941,-0.015345,-0.004141,16.876888,16.548271,16.646849,16.450024,7.043629,5.826685,0.0,0.0,0.32351,-0.073001,56.9,57.118924,55.0,59.5,4.5,0,7,7,7,7,2,4,1,3,5,2,5,7,7,7,9,10,12,66,5,10,10,4,4,1,1,,1,4,5,0.0,12,0,9,0,23.0
10190549,2026-02-25T08:50:00+00:00,231,0,6,1600,13,2,57.5,27,1,2,6,33.33,,,,,,66.67,2.0,2.6,2.596308,0,0.0,0.0,13,4,47.0,88.0,88.0,3.7,33.33,59631.0,25,1,2,0,0,0,6,0,6,0,3,1,3,0,22,1,11.0,8.0,8.5,4,1600,55.5,2,,26.0,1.8,9,6,1500,54.0,2,,26.0,2.3,11,4,1000,,8,,,2.6,10,10,1600,55.0,2,,11.0,34.9,10,3,1600,55.0,8,,9.0,3.8,9,6,1800,55.0,2,,10.0,3.5,11,6,0,1,5.5,3,4.666666666666667,5.4,0.0,0.2,8.15,1.8,2.2333333333333334,26.0,4,0,6,7,,,,,-3.0,-2.5,0.5,-0.272727,-0.227273,0.0625,3.5,0.272727,0.026738,-0.007353,16.733601,16.30883,16.733601,16.375197,5.405348,7.544537,0.0,0.14215,0.484171,-0.070329,54.9,54.903692,54.0,55.5,1.5,0,4,4,4,3,5,11,1,3,5,5,1,4,12,7,7,5,11,46,3,4,4,2,11,1,1,2,1,4,3,15.4,7,0,9,0,8.5
10190549,2026-02-25T08:50:00+00:00,231,0,7,1600,13,10,57.0,16,1,0,2,,,,,,,,2.0,1.333333,1.693762,0,0.0,0.0,13,4,34.0,85.0,85.0,6.25,18.75,27737.0,11,0,4,1,1,0,4,0,1,0,4,0,3,0,1,1,14.0,26.0,27.0,9,1600,55.0,11,,26.0,8.3,14,5,1400,55.0,6,,81.0,2.5,11,7,1600,52.0,4,,9.5,9.9,10,4,1400,59.0,1,,11.0,5.9,9,1,1400,58.0,2,,6.5,2.3,11,3,1300,55.0,3,,8.0,4.9,7,6,1,2,4.833333333333333,1,7.0,5.2,0.2,0.2,5.633333333333334,2.3,6.900000000000001,38.833333333333336,2,0,3,14,,,25.0,,12.0,13.0,1.0,0.857143,0.928571,0.038462,13.0,0.928571,-0.034392,-0.001425,16.513329,16.225806,16.513329,16.234721,5.992568,5.711567,0.082026,0.159748,0.539695,0.023779,55.666667,55.306238,52.0,59.0,7.0,0,6,8,8,9,6,9,9,3,5,12,9,5,6,4,5,4,3,101,9,5,5,11,9,9,1,2,3,4,1,0.0,12,0,9,0,27.0
10190549,2026-02-25T08:50:00+00:00,231,0,8,1600,13,4,57.0,14,1,2,1,,,,,,,,2.5,-0.333333,0.292789,0,0.0,0.0,13,5,16.0,84.0,84.0,7.14,28.57,41365.0,12,1,2,0,0,0,2,0,3,0,3,0,3,0,4,0,23.0,19.0,20.0,8,1600,54.5,9,,61.0,2.8,10,7,1400,57.0,8,,17.0,3.7,10,5,1400,57.5,6,,21.0,1.4,13,8,1400,57.5,9,,31.0,3.2,11,10,1400,58.5,9,,14.0,5.0,12,5,1400,59.0,7,,8.5,2.7,12,6,0,0,7.166666666666667,5,6.666666666666667,7.6,0.0,0.0,3.1333333333333333,1.4,2.6333333333333333,33.0,1,0,5,11,,,,,-4.0,-3.0,1.0,-0.173913,-0.130435,0.052632,5.0,0.173913,0.006522,-0.002632,16.65477,16.447687,16.65477,16.447687,7.081933,2.884851,0.0,0.0,0.375464,-0.042997,57.333333,56.707211,54.5,59.0,4.5,0,9,6,6,4,11,6,4,3,5,8,4,8,3,7,9,7,7,71,6,7,7,5,6,4,1,2,3,4,5,15.833333,6,0,9,0,20.0
10190549,2026-02-25T08:50:00+00:00,231,0,9,1600,13,8,54.5,18,1,2,0,,25.0,,,,,,0.0,-1.125,-0.34033,0,33.33333333333333,66.66666666666666,13,5,50.0,100.0,100.0,5.56,16.67,38750.0,12,1,5,0,1,0,5,0,0,0,4,0,4,1,0,0,4.0,5.0,4.8,4,1500,54.5,5,,8.5,1.3,11,2,1400,54.0,2,,31.0,0.3,13,1,1200,,2,,,4.3,4,9,1200,,3,,,5.7,10,10,1600,59.0,4,,9.5,6.6,12,7,1800,55.0,5,,21.0,4.9,11,6,1,2,5.5,1,2.3333333333333335,5.2,0.2,0.4,3.85,0.3,1.9666666666666666,19.75,2,0,3,21,,,,,1.0,0.8,-0.2,0.25,0.2,-0.04,1.2,0.25,-0.041667,0.008333,16.681495,16.196303,16.681495,16.311035,3.928705,2.769171,0.225305,0.480157,0.695923,-0.077222,55.625,54.84033,54.0,59.0,5.0,0,2,2,2,6,4,10,10,1,1,6,2,2,2,1,1,1,13,47,4,1,1,6,10,10,1,,3,2,,21.833333,4,1,4,1,4.8
10190549,2026-02-25T08:50:00+00:00,231,0,10,1600,13,11,54.0,31,1,5,0,,,,,,,50.0,3.0,0.3,0.529902,0,0.0,0.0,13,7,27.0,76.0,76.0,3.23,19.35,67101.0,21,1,9,0,1,0,1,0,0,0,7,0,6,1,1,0,27.0,67.0,61.0,7,1500,51.0,10,,71.0,3.8,11,8,950,,9,,,11.8,8,8,1690,54.0,6,,81.0,5.3,8,8,1600,55.5,11,,14.0,4.6,12,5,1400,54.0,5,,14.0,4.7,9,6,1400,54.0,8,,31.0,4.9,12,6,0,0,7.0,5,7.666666666666667,7.2,0.0,0.0,5.8500000000000005,3.8,6.966666666666666,76.0,3,0,6,10,,,,,40.0,34.0,-6.0,1.481481,1.259259,-0.089552,46.0,1.481481,-0.020644,0.001468,16.775561,16.374546,16.489988,16.294343,7.111116,6.075849,0.0,0.0,0.353218,-0.037704,53.7,53.470098,51.0,55.5,4.5,0,10,10,9,12,9,12,8,3,5,4,11,9,8,7,9,8,6,99,8,11,11,1,12,8,1,,3,3,5,28.90899,2,1,4,0,61.0
10190549,2026-02-25T08:50:00+00:00,231,0,11,1600,13,13,54.0,36,1,2,3,,,,,,,100.0,-1.0,-1.583333,-1.634279,0,0.0,0.0,13,6,0.0,82.0,82.0,2.78,16.67,48062.0,22,0,12,1,2,0,12,0,9,0,5,0,5,0,29,1,51.0,67.0,71.0,8,1600,55.0,9,,151.0,7.5,14,10,1700,56.5,6,,61.0,11.4,12,8,1600,56.0,10,,81.0,9.1,10,7,1650,55.0,4,,21.0,4.9,12,5,1600,54.5,7,,8.0,2.7,8,8,1650,56.5,2,,9.5,2.0,11,6,0,0,7.666666666666667,5,8.666666666666666,7.6,0.0,0.0,6.266666666666667,2.0,9.333333333333334,97.66666666666667,6,0,3,14,,,,,16.0,20.0,4.0,0.313725,0.392157,0.059701,20.0,0.392157,-0.005523,-0.000841,16.551153,16.16647,16.551153,16.16647,8.150534,7.708322,0.0,0.0,0.330837,-0.031494,55.583333,55.634279,54.5,56.5,2.0,0,12,10,12,8,13,13,10,3,5,11,7,11,13,7,9,9,5,124,12,8,8,3,13,10,1,2,3,4,4,15.0,8,0,9,0,71.0
10190549,2026-02-25T08:50:00+00:00,231,0,12,1600,13,1,54.0,14,1,1,0,,,,,,,50.0,-1.0,-1.5,-1.157097,0,0.0,33.33333333333333,13,4,59.0,82.0,82.0,7.14,14.29,24773.0,12,1,1,0,1,0,3,0,1,0,4,0,3,0,1,0,13.0,11.0,10.0,13,1600,55.0,10,,19.0,13.9,14,7,1400,55.0,2,,14.0,3.4,11,3,1000,,2,,,1.2,10,6,2019,56.0,6,,91.0,8.0,14,12,1600,54.0,15,,71.0,5.5,16,11,1600,57.5,4,,7.0,14.8,12,6,0,1,8.666666666666666,3,7.666666666666667,8.2,0.0,0.2,7.800000000000001,1.2,6.166666666666667,16.5,3,0,4,14,,,,,-2.0,-3.0,-1.0,-0.153846,-0.230769,-0.090909,3.0,0.230769,0.023077,0.009091,16.59751,16.211529,16.59751,16.492507,8.194078,6.954167,0.0,0.258695,0.255088,-0.058928,55.5,55.157097,54.0,57.5,3.5,0,5,5,5,2,3,6,12,3,2,9,6,12,10,7,4,13,9,73,7,8,8,12,6,12,1,2,3,4,5,29.469683,1,2,2,1,10.0
10190549,2026-02-25T08:50:00+00:00,231,0,13,1600,13,7,54.0,14,1,0,3,,,,,,,,2.0,-2.166667,-1.637174,0,0.0,0.0,13,5,13.0,74.0,74.0,7.14,28.57,27978.0,14,1,0,0,0,0,2,0,0,0,2,0,2,0,0,0,61.0,101.0,126.0,10,1400,52.0,5,,101.0,7.2,11,8,1850,56.0,4,,19.0,6.2,10,5,1940,54.0,5,,7.0,8.7,9,6,1920,57.5,4,,6.5,3.7,9,14,2000,58.5,9,,41.0,7.3,14,5,1500,59.0,5,,16.0,4.0,10,6,0,0,8.0,5,7.666666666666667,8.6,0.0,0.0,6.183333333333334,3.7,7.366666666666667,42.333333333333336,1,0,6,13,,,,,40.0,65.0,25.0,0.655738,1.065574,0.247525,65.0,1.065574,-0.008457,-0.001964,16.666667,16.063469,16.666667,16.504158,8.135128,6.364112,0.0,0.0,0.271384,-0.069608,56.166667,55.637174,52.0,59.0,7.0,0,13,13,13,11,12,6,4,3,5,7,3,10,9,7,9,12,10,120,11,12,12,9,6,4,1,,3,4,,8.214286,10,1,4,0,126.0
10190553,2026-02-25T09:30:00+00:00,231,0,2,1200,11,4,58.0,9,1,1,1,,,,,,,50.0,1.0,2.8,2.451863,0,0.0,0.0,12,3,10.0,97.0,97.0,11.11,33.33,57210.0,3,0,3,1,3,0,3,0,2,0,3,0,2,1,1,0,5.0,6.0,5.5,4,1200,57.0,13,,201.0,2.2,16,6,1200,54.5,7,,8.0,3.4,7,5,1000,,5,,,2.2,8,3,1400,56.0,2,,8.5,1.8,5,2,1400,54.0,6,,5.0,0.1,10,5,1300,54.5,3,,4.2,4.6,12,6,0,2,4.166666666666667,2,5.0,4.0,0.0,0.4,2.3833333333333333,0.1,2.6,104.5,3,0,3,11,,,33.33,,1.0,0.5,-0.5,0.2,0.1,-0.083333,1.5,0.2,-0.018182,0.015152,17.162471,16.382673,17.162471,16.382673,4.561031,2.473774,0.0,0.160332,0.557621,-0.097594,55.2,55.548137,54.0,57.0,3.0,0,2,4,3,5,9,7,10,5,8,4,4,7,5,7,9,6,6,58,4,2,2,9,7,10,7,3,5,1,3,39.99995,2,2,5,1,5.5
10190553,2026-02-25T09:30:00+00:00,231,0,3,1200,11,1,58.0,20,2,4,4,25.0,,,,80.0,,83.33,,0.9,1.022685,0,0.0,66.66666666666666,12,5,25.0,83.0,83.0,10.0,50.0,86867.0,18,2,2,0,0,0,7,1,6,1,4,1,3,0,0,0,31.0,35.0,41.0,2,950,,5,,,1.0,8,3,1200,55.0,3,,4.4,3.6,4,8,1300,55.5,9,,16.0,8.6,10,3,1300,59.5,9,,6.5,5.3,11,3,1100,58.5,3,,8.0,2.3,10,9,1200,57.0,10,,9.5,3.8,13,6,0,4,4.666666666666667,2,4.333333333333333,3.8,0.0,0.8,4.1,1.0,4.3999999999999995,10.2,5,0,5,44,,,,,4.0,10.0,6.0,0.129032,0.322581,0.171429,10.0,0.322581,-0.007868,-0.004181,17.407818,17.119774,17.407818,17.209226,3.732876,3.251055,0.0,0.786394,0.488114,-0.138412,57.1,56.977315,55.0,59.5,4.5,0,9,10,10,8,7,9,2,5,2,1,1,3,7,7,2,9,9,75,7,8,8,4,9,2,6,2,2,7,,18.253968,8,0,10,0,41.0
10190553,2026-02-25T09:30:00+00:00,231,0,4,1200,11,6,58.0,6,1,2,1,,,,,80.0,,,,-0.2,-0.199361,0,33.33333333333333,100.0,12,4,24.0,87.0,87.0,16.67,66.67,26855.0,3,1,3,0,0,0,2,0,4,0,2,0,1,0,6,1,9.0,4.6,4.2,2,1000,,7,,,0.5,11,1,1400,58.0,5,,2.0,0.4,11,2,1400,58.0,12,,11.0,1.5,14,2,1400,59.0,2,,2.0,0.8,7,5,1400,58.0,11,,8.0,0.6,12,3,1200,58.0,14,,8.5,0.3,14,6,1,5,2.5,1,1.6666666666666667,2.4,0.2,0.8,0.6833333333333332,0.3,0.7999999999999999,6.5,1,0,3,9,75.0,,,,-4.4,-4.8,-0.4,-0.488889,-0.533333,-0.086957,4.8,0.533333,0.126984,0.020704,16.486105,16.19026,16.486105,16.19026,2.263273,0.645726,0.14737,0.893358,0.861183,-0.036483,58.2,58.199361,58.0,59.0,1.0,0,4,1,1,1,8,2,1,1,1,10,10,1,1,4,1,1,3,30,1,5,5,11,2,1,7,3,5,7,2,36.376883,3,2,5,1,4.2
